folder_name,camera_x,camera_y,camera_z,height_label,azimuth_bin,azimuth_label,n_frames,scale_m_per_px,torso_px_median,torso_m_prior,D_x,D_y,D_z,replace_rate,align_mirrored,align_hip_rmse_m,window,k_sigma
CapturedFrames_0.0_0.5_-3.0,0.0,0.5,-3.0,Y=0.5,4,S,65,0.003995641395431068,130.87508607150204,0.5229299115378976,0.6891974537864156,0.7000079811381013,-0.1870713661608351,0.07307692307692308,True,1.109311033965923,7,5.0
CapturedFrames_0.0_0.5_-4.0,0.0,0.5,-4.0,Y=0.5,4,S,55,0.003977664884189915,131.46654613784796,0.5229298640182511,0.6116382451383909,0.7861668692674311,-0.088545529250638,0.11060606060606061,True,0.9941865631167098,7,5.0
CapturedFrames_0.0_0.5_-5.0,0.0,0.5,-5.0,Y=0.5,4,S,50,0.004561069066577898,114.65074051768595,0.5229299460354666,0.034291598765943045,-0.8947777084001602,-0.44519314775076385,0.07166666666666667,False,0.8244354285571034,7,5.0
CapturedFrames_0.0_0.5_-6.0,0.0,0.5,-6.0,Y=0.5,4,S,34,0.005238186760359327,99.83036968494869,0.5229301207654754,-0.02952400255832296,-0.9995617896956601,-0.002135849560488993,0.0857843137254902,False,0.5796773324054354,7,5.0
CapturedFrames_0.0_0.5_3.0,0.0,0.5,3.0,Y=0.5,0,N,58,0.0037324666378535268,140.10315827637456,0.5229303641244802,0.826991125330464,-0.2674702043473338,0.4945152863269732,0.09195402298850575,False,0.8952604319398405,7,5.0
CapturedFrames_0.0_0.5_4.0,0.0,0.5,4.0,Y=0.5,0,N,48,0.0037191954600290563,140.60309132822255,0.5229303789339761,0.5563096563977474,0.5233933744583813,-0.6454292693794486,0.09027777777777778,False,0.7175308354843078,7,5.0
CapturedFrames_0.0_0.5_5.0,0.0,0.5,5.0,Y=0.5,0,N,39,0.004548254101011802,114.97381613884147,0.5229301307624626,0.7758211345988921,0.5381810484917274,-0.3293367974491047,0.09188034188034189,False,0.59726725104915,7,5.0
CapturedFrames_0.0_0.5_6.0,0.0,0.5,6.0,Y=0.5,0,N,20,0.004817712206282961,108.54317196173912,0.5229297644687411,0.6482595541983336,0.19451058468714613,-0.7361556783963853,0.12083333333333333,False,0.2963666901204718,7,5.0
CapturedFrames_1.0_0.5_-3.0,1.0,0.5,-3.0,Y=0.5,4,S,57,0.003521620092781585,148.49123229371344,0.522929707247439,0.9289224382906301,0.36908551769751924,0.02964766881467307,0.08771929824561403,True,0.6538662995924981,7,5.0
CapturedFrames_1.0_0.5_-4.0,1.0,0.5,-4.0,Y=0.5,4,S,58,0.0036673873172404876,142.58941733846683,0.5229306207198041,0.9460386389425367,0.2908129449912897,-0.14296406769970466,0.11350574712643678,True,0.5906179076415279,7,5.0
CapturedFrames_1.0_0.5_-5.0,1.0,0.5,-5.0,Y=0.5,4,S,48,0.0038441579502975698,136.0324278258611,0.5229301389250643,0.825570451511394,-0.265418720298911,-0.49798226123644374,0.09027777777777778,False,0.5779002583326285,7,5.0
CapturedFrames_1.0_0.5_-6.0,1.0,0.5,-6.0,Y=0.5,4,S,26,0.004938779492799436,105.88244478835071,0.522930046968175,0.9140259841850032,-0.3600622574821488,-0.18684665095070674,0.10897435897435898,True,0.33622246249703786,7,5.0
CapturedFrames_1.0_0.5_3.0,1.0,0.5,3.0,Y=0.5,0,N,60,0.003943606531550701,132.6020279547671,0.5229302235392881,0.9336527460160348,-0.32511061871002295,0.15031844683439155,0.08055555555555556,False,0.6073759065607167,7,5.0
CapturedFrames_1.0_0.5_4.0,1.0,0.5,4.0,Y=0.5,0,N,52,0.003655673709360251,143.0462903764931,0.522930562950858,0.9432820215184675,0.06122548798415931,-0.32629812672023534,0.07692307692307693,False,0.5635059728272043,7,5.0
CapturedFrames_1.0_0.5_5.0,1.0,0.5,5.0,Y=0.5,0,N,39,0.004587088454721956,114.00043048017494,0.5229300584889435,0.9822467627233907,0.18262154480796894,-0.04290301261414903,0.06623931623931624,False,0.45110748046200616,7,5.0
CapturedFrames_1.0_0.5_6.0,1.0,0.5,6.0,Y=0.5,0,N,15,0.004678362007690573,111.77637949549822,0.5229303671889425,0.9715927584717945,0.20689255635155265,0.11490422886686434,0.11666666666666667,False,0.2734211789518297,7,5.0
CapturedFrames_2.0_0.5_-3.0,2.0,0.5,-3.0,Y=0.5,3,SE,54,0.003617835180398591,144.54226566539575,0.5229300937787881,0.9852280799840647,-0.16931403514791835,-0.02565907077122867,0.05864197530864197,False,0.4547081101726837,7,5.0
CapturedFrames_2.0_0.5_-4.0,2.0,0.5,-4.0,Y=0.5,3,SE,47,0.003046343685679182,171.6583987262951,0.5229304790536484,0.9789656909896569,-0.19440458964902507,-0.06191148026446898,0.05851063829787234,True,0.42885141221256057,7,5.0
CapturedFrames_2.0_0.5_-5.0,2.0,0.5,-5.0,Y=0.5,4,S,40,0.003834580052896235,136.37215497716437,0.5229299452459085,0.9797902045632357,-0.19820827593835452,-0.02691903399971932,0.07291666666666667,False,0.3638732065154937,7,5.0
CapturedFrames_2.0_0.5_-6.0,2.0,0.5,-6.0,Y=0.5,4,S,22,0.005025366401463082,104.05809672730791,0.5229300630936087,0.9413029122527037,-0.14220767137599624,0.306146705986518,0.07954545454545454,True,0.22513122157222817,7,5.0
CapturedFrames_2.0_0.5_3.0,2.0,0.5,3.0,Y=0.5,1,NE,57,0.003418032327833042,152.99163564128497,0.5229303565099659,0.9911999722301048,0.13216814259627943,0.007361870257543897,0.09064327485380116,False,0.480321801606832,7,5.0
CapturedFrames_2.0_0.5_4.0,2.0,0.5,4.0,Y=0.5,1,NE,49,0.0036357499711675563,143.8301268836795,0.5229303796703637,0.9922584168693371,0.12154752996090988,0.025483957941387088,0.09693877551020408,True,0.414831626527386,7,5.0
CapturedFrames_2.0_0.5_5.0,2.0,0.5,5.0,Y=0.5,0,N,36,0.004594023960317729,113.82842640738289,0.5229305182807803,0.9941654776466889,0.09898774272504864,0.04285358614783936,0.08796296296296297,False,0.3371601153262646,7,5.0
CapturedFrames_2.0_0.5_6.0,2.0,0.5,6.0,Y=0.5,0,N,13,0.004662448892216491,112.15775725115158,0.5229298110491178,0.9855512817536561,0.10418804440245263,-0.13354221219269224,0.07692307692307693,False,0.2921597235938772,7,5.0
CapturedFrames_3.0_0.5_-1.0,3.0,0.5,-1.0,Y=0.5,2,E,86,0.0032602102880114623,160.39767485889806,0.5229301497480969,0.9980555452848079,-0.05724929984190317,0.0246504806009258,0.10368217054263566,False,0.6102427702420943,7,5.0
CapturedFrames_3.0_0.5_-2.0,3.0,0.5,-2.0,Y=0.5,3,SE,75,0.003547776799053768,147.39668651755468,0.5229305446843818,0.9975035587619326,0.04929595412803225,0.05056242838201804,0.08444444444444445,False,0.5625898466942559,7,5.0
CapturedFrames_3.0_0.5_-3.0,3.0,0.5,-3.0,Y=0.5,3,SE,55,0.003690129708191261,141.71037217589247,0.5229296543251011,0.9952872671282076,-0.09664731795164258,0.00790897118581659,0.06818181818181818,False,0.3790660850439446,7,5.0
CapturedFrames_3.0_0.5_-4.0,3.0,0.5,-4.0,Y=0.5,3,SE,49,0.0033722463885511498,155.0687822275936,0.5229301408440272,0.9920647664482686,-0.10629596212410881,0.06714661278167647,0.08843537414965986,True,0.3793253088886719,7,5.0
CapturedFrames_3.0_0.5_-5.0,3.0,0.5,-5.0,Y=0.5,3,SE,35,0.004198778125132549,124.54331391411793,0.5229297420941146,0.9942801873326341,-0.10654238877168667,0.007458449745416192,0.08095238095238096,False,0.2595014562852171,7,5.0
CapturedFrames_3.0_0.5_-6.0,3.0,0.5,-6.0,Y=0.5,3,SE,12,0.0051572682992062765,101.39671069005492,0.5229300416856104,0.9729911988773821,-0.17280154244714058,-0.15306127477269973,0.0625,True,0.10089652063449775,7,5.0
CapturedFrames_3.0_0.5_0.0,3.0,0.5,0.0,Y=0.5,2,E,95,0.00301209556276109,173.610060384265,0.5229300925341296,0.999742302848269,-0.010575516219715532,0.020086969714879135,0.08070175438596491,True,0.6310151563508672,7,5.0
CapturedFrames_3.0_0.5_1.0,3.0,0.5,1.0,Y=0.5,2,E,98,0.003234949288324078,161.650124809659,0.5229299562105048,0.9986311734036983,0.04002314522114545,0.03367383781157042,0.0935374149659864,False,0.7203420318321571,7,5.0
CapturedFrames_3.0_0.5_2.0,3.0,0.5,2.0,Y=0.5,1,NE,78,0.003844976378825867,136.003388849403,0.5229298175662238,0.9978813298957624,0.06458320302371195,0.007865197560304545,0.09401709401709402,False,0.5917711793554775,7,5.0
CapturedFrames_3.0_0.5_3.0,3.0,0.5,3.0,Y=0.5,1,NE,52,0.0033528592731320145,155.96535631001768,0.5229298911913816,0.9965725406814115,0.06827541055354634,-0.04670802365269723,0.07852564102564102,True,0.39680497874873855,7,5.0
CapturedFrames_3.0_0.5_4.0,3.0,0.5,4.0,Y=0.5,1,NE,40,0.004105416120582206,127.37551268616902,0.5229294831492216,0.9928152730553507,0.07366381087884805,0.09429462633063761,0.09375,False,0.29275122508211415,7,5.0
CapturedFrames_3.0_0.5_5.0,3.0,0.5,5.0,Y=0.5,1,NE,24,0.00448961703920607,116.47548121024715,0.522930305091252,0.9949127862195265,0.09440201229794072,-0.03516827961385474,0.06597222222222222,False,0.2649407174804716,7,5.0
CapturedFrames_3.0_0.5_6.0,3.0,0.5,6.0,Y=0.5,1,NE,4,0.004391913153336618,119.06659610123086,0.5229301495400143,0.985568563910815,-0.16575985216738373,0.0343260431774598,0.020833333333333332,True,0.060678474599962694,7,5.0
CapturedFrames_4.0_0.5_-1.0,4.0,0.5,-1.0,Y=0.5,2,E,92,0.0038781284813062546,134.84090632425455,0.5229303592612402,0.9957892178699974,-0.040858473325613404,0.08206350425956016,0.12228260869565218,True,0.6648270587070787,7,5.0
CapturedFrames_4.0_0.5_-2.0,4.0,0.5,-2.0,Y=0.5,3,SE,59,0.0037030295157361322,141.216844719167,0.5229301441142016,0.9970924767097364,-0.06148112294875169,0.045018489643748986,0.07203389830508475,False,0.4228365808491773,7,5.0
CapturedFrames_4.0_0.5_-3.0,4.0,0.5,-3.0,Y=0.5,3,SE,48,0.0037241800812860865,140.41480676000674,0.522930026453252,0.9964713252235121,-0.06304607043194967,0.055408401983700895,0.13194444444444445,False,0.31923295130116297,7,5.0
CapturedFrames_4.0_0.5_-4.0,4.0,0.5,-4.0,Y=0.5,3,SE,31,0.0037627499295683144,138.97536523842928,0.5229295457626305,0.9951716227798976,-0.07713868342475785,0.060688258610048666,0.09946236559139784,True,0.23211614734729552,7,5.0
CapturedFrames_4.0_0.5_-5.0,4.0,0.5,-5.0,Y=0.5,3,SE,18,0.004571141889092612,114.39815075163042,0.5229301789355093,0.9961382615257789,-0.08663356262567158,0.014254464254487497,0.06018518518518518,True,0.1275130022328729,7,5.0
CapturedFrames_4.0_0.5_-6.0,4.0,0.5,-6.0,Y=0.5,3,SE,4,0.005959398186058226,87.74882309024612,0.5229301771527569,0.9844969875274225,-0.17328039132282702,-0.027195358656171703,0.10416666666666667,False,0.040722657765472264,7,5.0
CapturedFrames_4.0_0.5_0.0,4.0,0.5,0.0,Y=0.5,2,E,105,0.003975365901428274,131.54279130734264,0.5229307271419055,0.9987977538720711,-0.00891439046744218,0.0482035320562641,0.10476190476190476,True,0.6971402966427623,7,5.0
CapturedFrames_4.0_0.5_1.0,4.0,0.5,1.0,Y=0.5,2,E,102,0.004109754399122975,127.24993918431448,0.5229659973508676,0.9987806830497272,0.010672281685087137,0.04820009927743213,0.07352941176470588,True,0.7430342134469199,7,5.0
CapturedFrames_4.0_0.5_2.0,4.0,0.5,2.0,Y=0.5,1,NE,58,0.003990347112869975,131.04914815720173,0.5229315899931595,0.9993797637005819,0.018797708373797153,-0.029778080288406488,0.08764367816091954,False,0.4302871778053831,7,5.0
CapturedFrames_4.0_0.5_3.0,4.0,0.5,3.0,Y=0.5,1,NE,17,0.004823548967726048,108.4180512440279,0.5229597791610006,0.9989868471913567,0.02471285432991216,-0.03761055662366242,0.12254901960784313,False,0.19457581502942933,7,5.0
CapturedFrames_4.0_0.5_4.0,4.0,0.5,4.0,Y=0.5,1,NE,26,0.004411441682780759,118.53943182026626,0.5229297905850705,0.9966661001759229,0.04269653267144099,-0.06952474996685552,0.08012820512820513,False,0.24837618120962943,7,5.0
CapturedFrames_4.0_0.5_5.0,4.0,0.5,5.0,Y=0.5,1,NE,9,0.0042748550361018,122.33194303995364,0.5229513227804643,0.9992962428447163,0.03308165615617677,0.017681149917305863,0.2037037037037037,True,0.12331304443511376,7,5.0
CapturedFrames_5.0_0.5_-1.0,5.0,0.5,-1.0,Y=0.5,2,E,40,0.0045466930238887305,115.01342922810088,0.5229307563249265,0.9991199683173583,-0.02088716160841108,0.03637327850861582,0.07291666666666667,False,0.4991099812668294,7,5.0
CapturedFrames_5.0_0.5_-2.0,5.0,0.5,-2.0,Y=0.5,2,E,32,0.004291709655159904,121.84655095015039,0.5229300191606936,0.9988022420268927,-0.04280175278039621,-0.023708464331929455,0.0859375,False,0.23658287752010498,7,5.0
CapturedFrames_5.0_0.5_-3.0,5.0,0.5,-3.0,Y=0.5,3,SE,23,0.0040391869697776915,129.46416830789548,0.5229299816823574,0.9964672210194088,-0.06608058196019517,0.05183082212022699,0.07608695652173914,False,0.18103991403579214,7,5.0
CapturedFrames_5.0_0.5_-4.0,5.0,0.5,-4.0,Y=0.5,3,SE,14,0.004583992573871912,114.0775353345961,0.5229305748193992,0.9949976713289342,-0.08280130372247864,0.055888980594175394,0.05952380952380952,True,0.14766380826272305,7,5.0
CapturedFrames_5.0_0.5_0.0,5.0,0.5,0.0,Y=0.5,2,E,41,0.004893931058811229,106.85283388249178,0.5229304024595234,0.9991804613220875,-0.008687430972589266,0.03953396331354762,0.09146341463414634,True,0.7595344802709392,7,5.0
CapturedFrames_5.0_0.5_1.0,5.0,0.5,1.0,Y=0.5,2,E,21,0.004677180873652756,111.80450274153597,0.5229298818109691,0.9995346565912053,0.006113699202200229,0.02988466086751282,0.09523809523809523,False,0.5608399371304408,7,5.0
CapturedFrames_5.0_0.5_2.0,5.0,0.5,2.0,Y=0.5,2,E,20,0.004891515683195201,106.90553856224746,0.5229301184976628,0.9984969033016267,-0.0006160831445693757,-0.0548046944943667,0.0875,False,0.23670027290632362,7,5.0
CapturedFrames_5.0_0.5_3.0,5.0,0.5,3.0,Y=0.5,1,NE,12,0.004356940960700951,120.02216851637863,0.5229295022011622,0.9868800836087714,0.020279920268103425,-0.1601762323513188,0.08333333333333333,True,0.23273904437021686,7,5.0
CapturedFrames_5.0_0.5_4.0,5.0,0.5,4.0,Y=0.5,1,NE,8,0.004515195083960712,115.81547031557136,0.5229294422154656,0.9908470761163924,-0.09520455440947778,0.09569829973039606,0.10416666666666667,False,0.060508591835637816,7,5.0
CapturedFrames_6.0_0.5_-1.0,6.0,0.5,-1.0,Y=0.5,2,E,3,0.005427301587356865,96.3516890069235,0.5229296746917909,0.7310238360252225,-0.07367728019106581,-0.6783625944482904,0.2777777777777778,True,0.02764257223785127,7,5.0
CapturedFrames_6.0_0.5_-2.0,6.0,0.5,-2.0,Y=0.5,2,E,7,0.005145669822484597,101.62515230931388,0.5229294794434373,0.9701391631386558,-0.08700459611476495,-0.22640716507993955,0.10714285714285714,False,0.05557464684007146,7,5.0
CapturedFrames_6.0_0.5_-3.0,6.0,0.5,-3.0,Y=0.5,3,SE,3,0.0053702367048915995,97.37567427736494,0.5229304201678739,0.9897204031635302,-0.06381381779091216,0.12798953168430455,0.4444444444444444,True,0.1972588620870308,7,5.0
CapturedFrames_-1.0_1.0_-3.0,-1.0,1.0,-3.0,Y=1.0,4,S,71,0.0042158738806856964,124.03836262820707,0.522930093207279,-0.9147041451916091,0.39999616184610487,-0.05761421072680072,0.08333333333333333,True,0.7890710900662635,7,5.0
CapturedFrames_-1.0_1.0_-4.0,-1.0,1.0,-4.0,Y=1.0,4,S,58,0.0035768189361366914,146.1997864652407,0.5229301646880137,-0.9939668488052891,0.0846232800971813,-0.06977681521592692,0.09051724137931035,True,0.6597548799510764,7,5.0
CapturedFrames_-1.0_1.0_-5.0,-1.0,1.0,-5.0,Y=1.0,4,S,49,0.0044991462664502975,116.22868863144336,0.5229298705105725,-0.9842910005653692,0.13943906461124422,0.1082957684601091,0.08673469387755102,True,0.6144350181056215,7,5.0
CapturedFrames_-1.0_1.0_-6.0,-1.0,1.0,-6.0,Y=1.0,4,S,29,0.004458279939590628,117.29419314053965,0.5229303483089366,-0.9579302326444366,0.1055794309078031,-0.26687572605045995,0.08908045977011494,True,0.377771190896999,7,5.0
CapturedFrames_-1.0_1.0_3.0,-1.0,1.0,3.0,Y=1.0,0,N,50,0.003013287701541042,173.54138231614047,0.5229301130416582,-0.9702890350294725,-0.17677875057977818,0.16519219668321994,0.08333333333333333,True,0.7567061995806503,7,5.0
CapturedFrames_-1.0_1.0_4.0,-1.0,1.0,4.0,Y=1.0,0,N,57,0.0029956101463147955,174.56557191916937,0.5229303984383089,-0.8765521632531956,-0.32097307078603754,-0.35865386227716034,0.09941520467836257,True,0.910713762731444,7,5.0
CapturedFrames_-1.0_1.0_5.0,-1.0,1.0,5.0,Y=1.0,0,N,36,0.003518518028683995,148.62224531948917,0.5229300496201181,-0.7717175962708878,-0.38170528434523393,-0.5086777246044956,0.08101851851851852,False,0.5308608084243029,7,5.0
CapturedFrames_-1.0_1.0_6.0,-1.0,1.0,6.0,Y=1.0,0,N,12,0.004250151008066305,123.03814016060765,0.52293067543421,-0.6832918634816395,-0.5695245828758781,-0.4568960262465034,0.0625,False,0.17979100977614237,7,5.0
CapturedFrames_-2.0_1.0_-3.0,-2.0,1.0,-3.0,Y=1.0,5,SW,68,0.003765740938031616,138.8651902975317,0.522930331970966,-0.9955067254242931,0.06198763988505292,0.07158136724373146,0.07965686274509803,False,0.5576316304570239,7,5.0
CapturedFrames_-2.0_1.0_-4.0,-2.0,1.0,-4.0,Y=1.0,5,SW,60,0.003492365445845293,149.73519731715055,0.5229300291372434,-0.9969869067283029,0.035800966055370066,-0.06881423284344872,0.08472222222222223,False,0.5163035607450939,7,5.0
CapturedFrames_-2.0_1.0_-5.0,-2.0,1.0,-5.0,Y=1.0,4,S,43,0.004395441459830317,118.971039040522,0.5229302375178017,-0.9959392167886669,0.04012867985266308,-0.08059010805092129,0.09302325581395349,False,0.37985246265623485,7,5.0
CapturedFrames_-2.0_1.0_-6.0,-2.0,1.0,-6.0,Y=1.0,4,S,26,0.004373303908069807,119.5732446007631,0.5229301379131043,-0.9979484933382403,0.0608763189790649,-0.019821161204506874,0.07371794871794872,False,0.33512150815402164,7,5.0
CapturedFrames_-2.0_1.0_3.0,-2.0,1.0,3.0,Y=1.0,7,NW,65,0.0030489594867829568,171.51072748309159,0.5229292596446184,-0.9925895634090539,-0.099811717222241,-0.06930786186697208,0.0858974358974359,True,0.6043068610715323,7,5.0
CapturedFrames_-2.0_1.0_4.0,-2.0,1.0,4.0,Y=1.0,7,NW,46,0.0030325221226088005,172.44046882185592,0.5229295365353112,-0.9937779024315726,-0.10431614904087198,-0.03903359691325298,0.09239130434782608,True,0.5283384431008685,7,5.0
CapturedFrames_-2.0_1.0_5.0,-2.0,1.0,5.0,Y=1.0,0,N,35,0.0039258892923388555,133.200490615765,0.5229303798427141,-0.9565712001591586,-0.1455763965313823,-0.25254514804090883,0.09047619047619047,True,0.42326087331977846,7,5.0
CapturedFrames_-2.0_1.0_6.0,-2.0,1.0,6.0,Y=1.0,0,N,12,0.004527420502328063,115.50300588467007,0.5229306769227742,-0.7114941536191433,-0.1636091247401808,-0.6833799262983447,0.05555555555555555,False,0.1618456886119805,7,5.0
CapturedFrames_-3.0_1.0_-1.0,-3.0,1.0,-1.0,Y=1.0,6,W,82,0.002712076276006648,192.81548143880116,0.5229302928569728,-0.9972811916721157,9.015422089924537e-05,0.0736900034554305,0.06605691056910569,False,0.616310392992749,7,5.0
CapturedFrames_-3.0_1.0_-2.0,-3.0,1.0,-2.0,Y=1.0,5,SW,86,0.0035315820919055428,148.07265017047695,0.5229307196430506,-0.9980455822929161,0.00126403105410282,0.062477339020547126,0.08624031007751938,False,0.6377679931548117,7,5.0
CapturedFrames_-3.0_1.0_-3.0,-3.0,1.0,-3.0,Y=1.0,5,SW,69,0.00313358099525997,166.87937376124788,0.5229300341191316,-0.998776910685012,0.04897712089191456,0.006776747866204235,0.07971014492753623,False,0.616635948883137,7,5.0
CapturedFrames_-3.0_1.0_-4.0,-3.0,1.0,-4.0,Y=1.0,5,SW,56,0.003772354945026249,138.621751122182,0.5229304483339612,-0.9983431085596882,0.01843364047158066,0.054509067964357096,0.1056547619047619,False,0.38510274857206317,7,5.0
CapturedFrames_-3.0_1.0_-5.0,-3.0,1.0,-5.0,Y=1.0,5,SW,32,0.0037723718694390364,138.62112563184752,0.5229304348435562,-0.996783409266492,0.025950332836776672,-0.07582489852765656,0.09114583333333333,False,0.2452211613705508,7,5.0
CapturedFrames_-3.0_1.0_-6.0,-3.0,1.0,-6.0,Y=1.0,5,SW,20,0.00443242749464652,117.97830897729071,0.5229303004828457,-0.9987410239284799,0.018814277043943787,-0.046501506444476676,0.14583333333333334,False,0.21124078913659883,7,5.0
CapturedFrames_-3.0_1.0_0.0,-3.0,1.0,0.0,Y=1.0,6,W,78,0.0024832792056473187,210.58049903895633,0.5229301743782755,-0.999507855662815,0.008378139443550545,-0.03023000575232703,0.06196581196581197,False,0.5295129222845519,7,5.0
CapturedFrames_-3.0_1.0_1.0,-3.0,1.0,1.0,Y=1.0,6,W,93,0.002736200485076441,191.11540735713282,0.5229300703161684,-0.9995723613112606,-0.018588818161802124,-0.02257322178994332,0.08781362007168458,False,0.7710361109988801,7,5.0
CapturedFrames_-3.0_1.0_2.0,-3.0,1.0,2.0,Y=1.0,7,NW,88,0.003127481374826624,167.20476935853588,0.5229298019510024,-0.9990563325500558,-0.025603070272017168,0.03508457188393229,0.08712121212121213,True,0.8423761792417698,7,5.0
CapturedFrames_-3.0_1.0_3.0,-3.0,1.0,3.0,Y=1.0,7,NW,63,0.0034666064126597004,150.84799558883523,0.5229306288451184,-0.9982508246129508,-0.05828495152012892,0.009907350092727968,0.09788359788359788,False,0.5197123781876903,7,5.0
CapturedFrames_-3.0_1.0_4.0,-3.0,1.0,4.0,Y=1.0,7,NW,39,0.0032997607229653587,158.47508707135518,0.5229298678865731,-0.9963287849268138,-0.0822783116955404,-0.023648081334228348,0.1047008547008547,False,0.36629245648294195,7,5.0
CapturedFrames_-3.0_1.0_5.0,-3.0,1.0,5.0,Y=1.0,7,NW,27,0.004183391832003913,125.00147886521964,0.5229301656731695,-0.9974365662290923,-0.0662817553984007,0.026963405764564307,0.12345679012345678,True,0.3315903277431849,7,5.0
CapturedFrames_-3.0_1.0_6.0,-3.0,1.0,6.0,Y=1.0,7,NW,8,0.0050384885576493805,103.78723816098142,0.522930811904136,-0.934797376673977,-0.3424862517424355,-0.0941118054808624,0.17708333333333334,False,0.08783592830691216,7,5.0
CapturedFrames_-4.0_1.0_-1.0,-4.0,1.0,-1.0,Y=1.0,6,W,99,0.0034607605512297066,151.10254965419406,0.5229297430334627,-0.997452562850077,-0.005491742978016765,0.07112120375019437,0.0707070707070707,False,0.7062050683997627,7,5.0
CapturedFrames_-4.0_1.0_-2.0,-4.0,1.0,-2.0,Y=1.0,5,SW,84,0.003618127040781843,144.5305509924573,0.5229298947649088,-0.9992816492742808,0.0034537846395013903,0.03773932690625784,0.0763888888888889,False,0.6805427163282487,7,5.0
CapturedFrames_-4.0_1.0_-3.0,-4.0,1.0,-3.0,Y=1.0,5,SW,60,0.0035914833079768614,145.6028489963083,0.5229302017641168,-0.9969665769239626,0.012265205100634512,0.07685837130954458,0.075,False,0.414336775492746,7,5.0
CapturedFrames_-4.0_1.0_-4.0,-4.0,1.0,-4.0,Y=1.0,5,SW,42,0.003869018882401397,135.15833601466895,0.5229301541547069,-0.9976680529369688,0.014878330086758623,0.06661149632598841,0.12698412698412698,False,0.32629922791029203,7,5.0
CapturedFrames_-4.0_1.0_-5.0,-4.0,1.0,-5.0,Y=1.0,5,SW,28,0.004084283205145889,128.03464217548452,0.522929738714195,-0.9990700524092901,-0.0011584525248095514,-0.04310090911623369,0.12797619047619047,False,0.20684067638986256,7,5.0
CapturedFrames_-4.0_1.0_-6.0,-4.0,1.0,-6.0,Y=1.0,5,SW,7,0.004484450207573418,116.6096082277345,0.5229299818219189,-0.8907143382195649,-0.014895002728158739,-0.45431938829837626,0.16666666666666666,True,0.08679844186975418,7,5.0
CapturedFrames_-4.0_1.0_0.0,-4.0,1.0,0.0,Y=1.0,6,W,105,0.0033023032507103933,158.3656348644198,0.5229713508135887,-0.9989214642829807,-0.00786610412979017,0.045760600963765864,0.08015873015873017,False,0.7663804526928175,7,5.0
CapturedFrames_-4.0_1.0_1.0,-4.0,1.0,1.0,Y=1.0,6,W,104,0.003439520763887772,152.03567829634068,0.5229298723520253,-0.9996360203980555,-0.01659001813473809,0.021274351248098677,0.06330128205128205,False,0.8261399206767485,7,5.0
CapturedFrames_-4.0_1.0_2.0,-4.0,1.0,2.0,Y=1.0,7,NW,64,0.003599808887887355,145.26590058940917,0.5229294800487161,-0.9982505782473818,-0.030980064163641456,0.05035889845086591,0.07552083333333333,False,0.45562342019912766,7,5.0
CapturedFrames_-4.0_1.0_3.0,-4.0,1.0,3.0,Y=1.0,7,NW,40,0.0032217736830303613,162.31119606885747,0.522929939955826,-0.9984299676408595,-0.055373189553065943,0.008450419835286417,0.06666666666666667,False,0.3321286183498469,7,5.0
CapturedFrames_-4.0_1.0_4.0,-4.0,1.0,4.0,Y=1.0,7,NW,31,0.0038528390363361154,135.72574347479065,0.5229294426954152,-0.9977721011420001,-0.06443125300673276,0.017304560631831882,0.08870967741935484,False,0.30354519429867083,7,5.0
CapturedFrames_-4.0_1.0_5.0,-4.0,1.0,5.0,Y=1.0,7,NW,16,0.004717924563438516,110.83902934014253,0.5229301791115408,-0.9933409322947798,-0.08898749799580777,0.07317798458678515,0.140625,True,0.14338874701583862,7,5.0
CapturedFrames_-4.0_1.0_6.0,-4.0,1.0,6.0,Y=1.0,7,NW,4,0.005985062392561343,87.37255663179725,0.5229302028389059,-0.7981136219046852,-0.1880917904994243,-0.5723950776141474,0.0,False,0.08289235450883778,7,5.0
CapturedFrames_-5.0_1.0_-1.0,-5.0,1.0,-1.0,Y=1.0,6,W,87,0.004347698036823736,120.27728447186166,0.5229293135728029,-0.9981503959061483,-0.002205589047112935,0.06075296313230112,0.07471264367816093,False,0.7217734839443484,7,5.0
CapturedFrames_-5.0_1.0_-2.0,-5.0,1.0,-2.0,Y=1.0,6,W,59,0.004154391071830081,125.87407563856385,0.522930136007714,-0.9979570880348797,-0.0037618436590970035,0.06377694703596216,0.07203389830508475,False,0.453919357774009,7,5.0
CapturedFrames_-5.0_1.0_-3.0,-5.0,1.0,-3.0,Y=1.0,5,SW,36,0.004123725717533362,126.81021555442739,0.5229305471277413,-0.9992095423368811,0.007619833864210726,0.03901574854853823,0.046296296296296294,False,0.3182347143832104,7,5.0
CapturedFrames_-5.0_1.0_-4.0,-5.0,1.0,-4.0,Y=1.0,5,SW,26,0.004357293279069157,120.01258612657111,0.5229300349330166,-0.997547945152325,-0.005528102672020111,0.06976773755269394,0.08012820512820513,False,0.18157772361989735,7,5.0
CapturedFrames_-5.0_1.0_-5.0,-5.0,1.0,-5.0,Y=1.0,5,SW,5,0.0047397771892990544,110.32804517906867,0.5229303518797052,-0.9754137847840938,-0.145454316212859,0.16556264780505126,0.15,True,0.02922737975151784,7,5.0
