joint_short,height_bin,azimuth_bin,raw_abs_theta,signed_mean,n_test,bias_signed_theta,abs_bias,n_calib,corr_abs_theta,improvement,r2,n
R_Hip,2,6,77.429331023074,-77.429331023074,19,-92.45069470501926,99.5541155956256,645,169.88002572809324,-119.4000948780881,0.9612585490614644,11
R_Hip,2,7,4.096502869353852,0.2267039238145393,53,-13.088135909525837,16.98665664934704,493,17.184638778879687,-200.0,0.9550751348262392,7
R_Hip,3,0,5.000536889811748,4.110894912279889,129,7.765598896614697,11.795541698176255,466,2.765062006802949,44.70469736086592,0.9920087894133348,7
R_Hip,3,1,77.74672789842516,77.74672789842516,43,74.41767375634701,75.07538300564346,497,3.3290541420781494,95.71807813387657,0.0761302565115223,13
R_Hip,3,2,105.36941644417128,105.36941644417125,95,124.77687852442604,124.77687852442602,499,19.40746208025476,81.58150368941489,0.8685530404104489,9
R_Hip,3,4,176.13243176870213,-29.09472312967879,120,-38.44036924794101,174.0825997073885,306,214.57280101664315,-21.824696827226617,0.8901608623063593,10
R_Hip,3,5,119.75020617538648,-118.78152813059747,92,-111.0994300623106,144.1622806336531,301,230.8496362376971,-92.7759822806435,0.9031991819190068,8
R_Hip,3,6,84.37243418900125,-84.37243418900125,171,-89.36140269336589,97.56078697906243,469,173.73383688236714,-105.9130313737173,0.7117849318199393,12
R_Knee,0,0,16.902127521603717,-12.170578745913414,71,-10.930692640502786,17.104753486075108,559,27.8328201621065,-64.67051338082469,0.915755571429884,12
R_Knee,0,1,25.406909280035027,-25.280204923687812,395,-24.849515822212883,24.959236423741945,427,50.25642510224791,-97.80613434055063,0.834274222448022,13
R_Knee,0,2,31.365537103471866,-31.287303749168206,444,-29.79951625651842,29.92577779869491,418,61.16505335999028,-95.00719263379008,0.5540544693797184,12
R_Knee,0,3,31.257036063256713,-31.25703606325672,85,-31.745475826705903,32.99421246415329,274,63.00251188996262,-101.56265540488454,0.5810803044301863,8
R_Knee,0,4,25.894619846561948,-21.783688071910106,60,-25.197763736597846,27.3261626867284,310,51.092383583159794,-97.30887684741731,0.9041751676334556,11
R_Knee,0,5,19.386438460259352,-16.57537814810293,135,-14.635965703775915,18.01683558593945,331,34.022404164035265,-75.49589747378546,0.7423253950817568,9
