folder_name,camera_x,camera_y,camera_z,height_label,azimuth_bin,azimuth_label,joint,n_frames,n_keep,reject_rate,mean_eps_norm,mean_E_norm,mean_E_corr_norm,mean_eps_norm_keep
CapturedFrames_-3.0_1.5_-3.0,-3.0,1.5,-3.0,Y=1.5,5,SW,RIGHT_KNEE,73,49,0.3287671232876712,0.2272572514636351,0.35825140662114013,0.35600157579496644,0.2248921233023475
CapturedFrames_-3.0_1.5_-3.0,-3.0,1.5,-3.0,Y=1.5,5,SW,RIGHT_SHOULDER,73,51,0.3013698630136986,0.07551501408612561,0.11520001368321169,0.1145379276803151,0.07693607680362068
CapturedFrames_-3.0_1.5_-3.0,-3.0,1.5,-3.0,Y=1.5,5,SW,RIGHT_WRIST,73,51,0.3013698630136986,0.24100914125245484,0.30261157604691935,0.2997535625645966,0.23654418971092928
CapturedFrames_-3.0_1.5_-4.0,-3.0,1.5,-4.0,Y=1.5,5,SW,LEFT_ANKLE,56,42,0.25,0.2653515754292701,0.3376384598477818,0.3332463217096699,0.267041565765943
CapturedFrames_-3.0_1.5_-4.0,-3.0,1.5,-4.0,Y=1.5,5,SW,LEFT_ELBOW,56,34,0.3928571428571429,0.16389509642669414,0.4445193028470885,0.44410508439645063,0.15598844298880554
CapturedFrames_-3.0_1.5_-4.0,-3.0,1.5,-4.0,Y=1.5,5,SW,LEFT_KNEE,56,46,0.1785714285714286,0.17092356061543296,0.2315632253973454,0.22970290898203757,0.17034396919665593
CapturedFrames_-3.0_1.5_-4.0,-3.0,1.5,-4.0,Y=1.5,5,SW,LEFT_SHOULDER,56,28,0.5,0.08769143853232035,0.38973396221393247,0.3894697254467254,0.08504199211031602
CapturedFrames_-3.0_1.5_-4.0,-3.0,1.5,-4.0,Y=1.5,5,SW,LEFT_WRIST,56,32,0.4285714285714286,0.16361018655413528,0.4240703577813995,0.42056004358063726,0.17709296989390866
CapturedFrames_-3.0_1.5_-4.0,-3.0,1.5,-4.0,Y=1.5,5,SW,RIGHT_ANKLE,56,46,0.1785714285714286,0.2880074941607197,0.6466220901554544,0.6440661008203428,0.2808010207158125
CapturedFrames_-3.0_1.5_-4.0,-3.0,1.5,-4.0,Y=1.5,5,SW,RIGHT_ELBOW,56,29,0.4821428571428571,0.17861544834833207,0.23719592530298308,0.23574995521665326,0.15024594936371255
CapturedFrames_-3.0_1.5_-4.0,-3.0,1.5,-4.0,Y=1.5,5,SW,RIGHT_KNEE,56,43,0.2321428571428571,0.22588521708847373,0.3568032192063962,0.35368578314616006,0.2236099997010705
CapturedFrames_-3.0_1.5_-4.0,-3.0,1.5,-4.0,Y=1.5,5,SW,RIGHT_SHOULDER,56,44,0.2142857142857143,0.07775261712750259,0.11690948937113467,0.11648104937800985,0.07742897563506462
CapturedFrames_-3.0_1.5_-4.0,-3.0,1.5,-4.0,Y=1.5,5,SW,RIGHT_WRIST,56,43,0.2321428571428571,0.2446920114924029,0.31262186315631924,0.3086047459527477,0.23328788172063525
CapturedFrames_-3.0_1.5_-5.0,-3.0,1.5,-5.0,Y=1.5,5,SW,LEFT_ANKLE,36,28,0.2222222222222222,0.25048247291198367,0.32942214742753173,0.3243147334118697,0.24851029869607588
CapturedFrames_-3.0_1.5_-5.0,-3.0,1.5,-5.0,Y=1.5,5,SW,LEFT_ELBOW,36,21,0.41666666666666663,0.14431280580312125,0.40173586095771496,0.4010959233824336,0.14278976157764842
CapturedFrames_-3.0_1.5_-5.0,-3.0,1.5,-5.0,Y=1.5,5,SW,LEFT_KNEE,36,27,0.25,0.16738136910448242,0.21855956191062245,0.21704359856794486,0.1645746258307758
CapturedFrames_-3.0_1.5_-5.0,-3.0,1.5,-5.0,Y=1.5,5,SW,LEFT_SHOULDER,36,28,0.2222222222222222,0.08355108249883728,0.35174351043239854,0.3514129586293124,0.08240132918986494
CapturedFrames_-3.0_1.5_-5.0,-3.0,1.5,-5.0,Y=1.5,5,SW,LEFT_WRIST,36,26,0.2777777777777778,0.15035376220007557,0.3707652536922967,0.36631408436844626,0.14979953712509864
CapturedFrames_-3.0_1.5_-5.0,-3.0,1.5,-5.0,Y=1.5,5,SW,RIGHT_ANKLE,36,25,0.3055555555555556,0.2689302888715891,0.5961454122447781,0.593511981148607,0.2782725005865319
CapturedFrames_-3.0_1.5_-5.0,-3.0,1.5,-5.0,Y=1.5,5,SW,RIGHT_ELBOW,36,30,0.16666666666666663,0.16624167471315413,0.21719793788516914,0.21464656697237625,0.1606968056759601
CapturedFrames_-3.0_1.5_-5.0,-3.0,1.5,-5.0,Y=1.5,5,SW,RIGHT_KNEE,36,29,0.19444444444444442,0.20588739727948352,0.34106544460767313,0.33885115893256995,0.20255950528418265
CapturedFrames_-3.0_1.5_-5.0,-3.0,1.5,-5.0,Y=1.5,5,SW,RIGHT_SHOULDER,36,27,0.25,0.07176716646122247,0.12159585917418947,0.12101081681339229,0.07278220641074726
CapturedFrames_-3.0_1.5_-5.0,-3.0,1.5,-5.0,Y=1.5,5,SW,RIGHT_WRIST,36,29,0.19444444444444442,0.22865604512904442,0.28029880743299834,0.276740144994138,0.22404412567116463
CapturedFrames_-3.0_1.5_-6.0,-3.0,1.5,-6.0,Y=1.5,5,SW,LEFT_ANKLE,21,18,0.1428571428571429,0.24737212632923086,0.34258017499202176,0.33771760442142046,0.25258094549030424
CapturedFrames_-3.0_1.5_-6.0,-3.0,1.5,-6.0,Y=1.5,5,SW,LEFT_ELBOW,21,12,0.4285714285714286,0.15031961134588384,0.3471151358500575,0.3468337162543575,0.149394710940585
CapturedFrames_-3.0_1.5_-6.0,-3.0,1.5,-6.0,Y=1.5,5,SW,LEFT_KNEE,21,19,0.09523809523809523,0.17052114152332418,0.2606106171023813,0.2582904960893072,0.16895567838632938
CapturedFrames_-3.0_1.5_-6.0,-3.0,1.5,-6.0,Y=1.5,5,SW,LEFT_SHOULDER,21,16,0.23809523809523814,0.06742455130946748,0.2959594501222669,0.2956775010141208,0.0674342447423002
CapturedFrames_-3.0_1.5_-6.0,-3.0,1.5,-6.0,Y=1.5,5,SW,LEFT_WRIST,21,17,0.19047619047619047,0.16969426621285014,0.32252863064015797,0.32000260490078275,0.17432680812669113
CapturedFrames_-3.0_1.5_-6.0,-3.0,1.5,-6.0,Y=1.5,5,SW,RIGHT_ANKLE,21,17,0.19047619047619047,0.22976952514549995,0.500063668479122,0.4980215764341207,0.22855035300009807
CapturedFrames_-3.0_1.5_-6.0,-3.0,1.5,-6.0,Y=1.5,5,SW,RIGHT_ELBOW,21,15,0.2857142857142857,0.18684248835159012,0.2316647425182285,0.23099408118468187,0.1855237282182813
CapturedFrames_-3.0_1.5_-6.0,-3.0,1.5,-6.0,Y=1.5,5,SW,RIGHT_KNEE,21,14,0.33333333333333337,0.19894330276177857,0.3168291946148558,0.31602265129897283,0.19996093328675507
CapturedFrames_-3.0_1.5_-6.0,-3.0,1.5,-6.0,Y=1.5,5,SW,RIGHT_SHOULDER,21,14,0.33333333333333337,0.062250148106476735,0.15257292393620916,0.15195448964782354,0.06052363886062201
CapturedFrames_-3.0_1.5_-6.0,-3.0,1.5,-6.0,Y=1.5,5,SW,RIGHT_WRIST,21,14,0.33333333333333337,0.25486468847142996,0.30464574734609284,0.2998414908500775,0.24516666018301134
CapturedFrames_-3.0_1.5_0.0,-3.0,1.5,0.0,Y=1.5,6,W,LEFT_ANKLE,78,60,0.23076923076923073,0.31046334025326483,0.5084104111105255,0.5065739537556225,0.31012727095070436
CapturedFrames_-3.0_1.5_0.0,-3.0,1.5,0.0,Y=1.5,6,W,LEFT_ELBOW,78,58,0.2564102564102564,0.20636084600171314,0.5686678390984594,0.5679625035217664,0.20865669259079872
CapturedFrames_-3.0_1.5_0.0,-3.0,1.5,0.0,Y=1.5,6,W,LEFT_KNEE,78,56,0.28205128205128205,0.1787263114262124,0.27163956667502587,0.27014161505752693,0.17321788632783225
CapturedFrames_-3.0_1.5_0.0,-3.0,1.5,0.0,Y=1.5,6,W,LEFT_SHOULDER,78,53,0.3205128205128205,0.13979533123569277,0.4910743341196786,0.4907298561194419,0.138313506089454
CapturedFrames_-3.0_1.5_0.0,-3.0,1.5,0.0,Y=1.5,6,W,LEFT_WRIST,78,53,0.3205128205128205,0.17643127806369888,0.5840582842724715,0.5793471413033574,0.1924493061491516
CapturedFrames_-3.0_1.5_0.0,-3.0,1.5,0.0,Y=1.5,6,W,RIGHT_ANKLE,78,54,0.3076923076923077,0.3716949124112258,0.7261381519480894,0.7245222189569136,0.3709022286016698
CapturedFrames_-3.0_1.5_0.0,-3.0,1.5,0.0,Y=1.5,6,W,RIGHT_ELBOW,78,42,0.46153846153846156,0.23358864178993835,0.2787192673301719,0.2771333372242202,0.23442299243990314
CapturedFrames_-3.0_1.5_0.0,-3.0,1.5,0.0,Y=1.5,6,W,RIGHT_KNEE,78,57,0.2692307692307693,0.2611247280588815,0.38506132007802196,0.38250903916171475,0.26130456179516753
CapturedFrames_-3.0_1.5_0.0,-3.0,1.5,0.0,Y=1.5,6,W,RIGHT_SHOULDER,78,61,0.21794871794871795,0.10008094798345543,0.11133586948983809,0.11090975551467497,0.10030588429910905
CapturedFrames_-3.0_1.5_0.0,-3.0,1.5,0.0,Y=1.5,6,W,RIGHT_WRIST,78,52,0.33333333333333337,0.2988511222666745,0.36185334838518496,0.3597217007986406,0.30251550607374894
CapturedFrames_-3.0_1.5_1.0,-3.0,1.5,1.0,Y=1.5,6,W,LEFT_ANKLE,95,64,0.3263157894736842,0.2925852569735567,0.5279810604085294,0.5226115689113998,0.31709029356680823
CapturedFrames_-3.0_1.5_1.0,-3.0,1.5,1.0,Y=1.5,6,W,LEFT_ELBOW,95,71,0.25263157894736843,0.2614960372544928,0.5822633558702788,0.578786852549865,0.25365746610013284
CapturedFrames_-3.0_1.5_1.0,-3.0,1.5,1.0,Y=1.5,6,W,LEFT_KNEE,95,58,0.3894736842105263,0.17504594460164943,0.3200782269467894,0.31720932676409597,0.18142399544984666
CapturedFrames_-3.0_1.5_1.0,-3.0,1.5,1.0,Y=1.5,6,W,LEFT_SHOULDER,95,68,0.28421052631578947,0.16412247362889282,0.5046527787891649,0.5005317615845172,0.17053465102073367
CapturedFrames_-3.0_1.5_1.0,-3.0,1.5,1.0,Y=1.5,6,W,LEFT_WRIST,95,69,0.27368421052631575,0.22775879423133566,0.6155235382639833,0.6089620506662851,0.24736388857571612
CapturedFrames_-3.0_1.5_1.0,-3.0,1.5,1.0,Y=1.5,6,W,RIGHT_ANKLE,95,67,0.2947368421052632,0.35907142819809595,0.7289302186909016,0.7235176048313829,0.349948922944631
CapturedFrames_-3.0_1.5_1.0,-3.0,1.5,1.0,Y=1.5,6,W,RIGHT_ELBOW,95,64,0.3263157894736842,0.2732209163596575,0.32533370061962336,0.3215459050570092,0.2715045335957447
CapturedFrames_-3.0_1.5_1.0,-3.0,1.5,1.0,Y=1.5,6,W,RIGHT_KNEE,95,65,0.3157894736842105,0.26887577277564745,0.3863591424269826,0.38354271143904084,0.26097229217601514
CapturedFrames_-3.0_1.5_1.0,-3.0,1.5,1.0,Y=1.5,6,W,RIGHT_SHOULDER,95,77,0.18947368421052635,0.11228922035461868,0.14207779671329374,0.14029865930982943,0.11482538685210072
CapturedFrames_-3.0_1.5_1.0,-3.0,1.5,1.0,Y=1.5,6,W,RIGHT_WRIST,95,72,0.2421052631578947,0.35849981307570683,0.44629047830588686,0.44108018339755006,0.3537108962964914
CapturedFrames_-3.0_1.5_2.0,-3.0,1.5,2.0,Y=1.5,7,NW,LEFT_ANKLE,95,75,0.21052631578947367,0.2923081147767292,0.5490248812129757,0.5458984164374778,0.28464254313417486
CapturedFrames_-3.0_1.5_2.0,-3.0,1.5,2.0,Y=1.5,7,NW,LEFT_ELBOW,95,65,0.3157894736842105,0.27104810681769254,0.5797676862373177,0.579131470507894,0.26641177732976185
CapturedFrames_-3.0_1.5_2.0,-3.0,1.5,2.0,Y=1.5,7,NW,LEFT_KNEE,95,75,0.21052631578947367,0.18239354134156566,0.3390448773371319,0.3370602110451785,0.18522459876320235
CapturedFrames_-3.0_1.5_2.0,-3.0,1.5,2.0,Y=1.5,7,NW,LEFT_SHOULDER,95,64,0.3263157894736842,0.1464544936686716,0.4980860816985841,0.49780407456196574,0.14612272289363337
CapturedFrames_-3.0_1.5_2.0,-3.0,1.5,2.0,Y=1.5,7,NW,LEFT_WRIST,95,71,0.25263157894736843,0.23486801994209686,0.6321027252426563,0.6277287867940653,0.24369264015086206
CapturedFrames_-3.0_1.5_2.0,-3.0,1.5,2.0,Y=1.5,7,NW,RIGHT_ANKLE,95,67,0.2947368421052632,0.3436285234512426,0.7169670721438369,0.7145950280007294,0.3335444059511801
CapturedFrames_-3.0_1.5_2.0,-3.0,1.5,2.0,Y=1.5,7,NW,RIGHT_ELBOW,95,65,0.3157894736842105,0.2899718426561794,0.34022123932582926,0.3394131039383687,0.28717273675393873
CapturedFrames_-3.0_1.5_2.0,-3.0,1.5,2.0,Y=1.5,7,NW,RIGHT_KNEE,95,69,0.27368421052631575,0.26174370236296474,0.38289970228920583,0.38030717336386727,0.2558530003764062
CapturedFrames_-3.0_1.5_2.0,-3.0,1.5,2.0,Y=1.5,7,NW,RIGHT_SHOULDER,95,65,0.3157894736842105,0.12458883280815455,0.16413635179746172,0.16396206386639567,0.12612394801668048
CapturedFrames_-3.0_1.5_2.0,-3.0,1.5,2.0,Y=1.5,7,NW,RIGHT_WRIST,95,67,0.2947368421052632,0.3695240498681393,0.460741808233474,0.45953758063361294,0.3680040151324153
CapturedFrames_-3.0_1.5_3.0,-3.0,1.5,3.0,Y=1.5,7,NW,LEFT_ANKLE,67,44,0.34328358208955223,0.28283037122498267,0.5603759287609441,0.5558488397042242,0.2641567390710554
CapturedFrames_-3.0_1.5_3.0,-3.0,1.5,3.0,Y=1.5,7,NW,LEFT_ELBOW,67,51,0.23880597014925375,0.26753464894541107,0.5713605659351051,0.570682746502737,0.26560342389936537
CapturedFrames_-3.0_1.5_3.0,-3.0,1.5,3.0,Y=1.5,7,NW,LEFT_KNEE,67,40,0.4029850746268657,0.17947559947226044,0.3627955563556377,0.360340595869912,0.18059423947458916
CapturedFrames_-3.0_1.5_3.0,-3.0,1.5,3.0,Y=1.5,7,NW,LEFT_SHOULDER,67,48,0.28358208955223885,0.13463700712072108,0.4950970776486104,0.49481546901403456,0.13330047596942995
CapturedFrames_-3.0_1.5_3.0,-3.0,1.5,3.0,Y=1.5,7,NW,LEFT_WRIST,67,41,0.3880597014925373,0.24403605113979276,0.6242354049503958,0.6200695797361677,0.26380058756076863
CapturedFrames_-3.0_1.5_3.0,-3.0,1.5,3.0,Y=1.5,7,NW,RIGHT_ANKLE,67,44,0.34328358208955223,0.3383177207768282,0.7487928704642185,0.7463250428241703,0.33608777680478163
CapturedFrames_-3.0_1.5_3.0,-3.0,1.5,3.0,Y=1.5,7,NW,RIGHT_ELBOW,67,51,0.23880597014925375,0.30557313968351435,0.350352648420728,0.35022026297993414,0.3045006905950799
CapturedFrames_-3.0_1.5_3.0,-3.0,1.5,3.0,Y=1.5,7,NW,RIGHT_KNEE,67,42,0.3731343283582089,0.25027531938360964,0.40765996683206657,0.40504318790733734,0.24662901757604455
CapturedFrames_-3.0_1.5_3.0,-3.0,1.5,3.0,Y=1.5,7,NW,RIGHT_SHOULDER,67,52,0.22388059701492535,0.13786964506511465,0.16632185564787397,0.16632227340666242,0.13740453667157496
CapturedFrames_-3.0_1.5_3.0,-3.0,1.5,3.0,Y=1.5,7,NW,RIGHT_WRIST,67,49,0.26865671641791045,0.3851279600814836,0.4700408494302041,0.4700878894119567,0.3831400390253388
CapturedFrames_-3.0_1.5_4.0,-3.0,1.5,4.0,Y=1.5,7,NW,LEFT_ANKLE,40,27,0.32499999999999996,0.2503939889505549,0.5993359603866817,0.593200913917854,0.23653854958085796
CapturedFrames_-3.0_1.5_4.0,-3.0,1.5,4.0,Y=1.5,7,NW,LEFT_ELBOW,40,26,0.35,0.27764536503691317,0.554928619597483,0.5541539747006501,0.2818551724420107
CapturedFrames_-3.0_1.5_4.0,-3.0,1.5,4.0,Y=1.5,7,NW,LEFT_KNEE,40,29,0.275,0.16826036678525352,0.4161699031289178,0.41411504771925955,0.17277730926492557
CapturedFrames_-3.0_1.5_4.0,-3.0,1.5,4.0,Y=1.5,7,NW,LEFT_SHOULDER,40,33,0.17500000000000004,0.13512097872423565,0.48370748611254877,0.4834656346420568,0.13226432316369466
CapturedFrames_-3.0_1.5_4.0,-3.0,1.5,4.0,Y=1.5,7,NW,LEFT_WRIST,40,24,0.4,0.26616580170796605,0.6117507769802263,0.6081421333735652,0.2454861464956417
CapturedFrames_-3.0_1.5_4.0,-3.0,1.5,4.0,Y=1.5,7,NW,RIGHT_ANKLE,40,34,0.15000000000000002,0.31970860009885393,0.7453951429824714,0.7436105217499527,0.31710925520010935
CapturedFrames_-3.0_1.5_4.0,-3.0,1.5,4.0,Y=1.5,7,NW,RIGHT_ELBOW,40,31,0.22499999999999998,0.32448248997985785,0.3650476310601456,0.3649905108487679,0.32536167327685406
CapturedFrames_-3.0_1.5_4.0,-3.0,1.5,4.0,Y=1.5,7,NW,RIGHT_KNEE,40,23,0.42500000000000004,0.23806621527102595,0.41037005462352394,0.40821658902971214,0.23203854895637802
CapturedFrames_-3.0_1.5_4.0,-3.0,1.5,4.0,Y=1.5,7,NW,RIGHT_SHOULDER,40,29,0.275,0.1451823625332373,0.1701899388702274,0.17040738830359847,0.14251789095980757
CapturedFrames_-3.0_1.5_4.0,-3.0,1.5,4.0,Y=1.5,7,NW,RIGHT_WRIST,40,26,0.35,0.4000686121692378,0.49320347132267967,0.4929791591459921,0.40800150606609864
CapturedFrames_-3.0_1.5_5.0,-3.0,1.5,5.0,Y=1.5,7,NW,LEFT_ANKLE,23,13,0.4347826086956522,0.24420755825872564,0.7091954554709369,0.7081878890368821,0.22719009945941948
CapturedFrames_-3.0_1.5_5.0,-3.0,1.5,5.0,Y=1.5,7,NW,LEFT_ELBOW,23,19,0.17391304347826086,0.2929510361623265,0.5304795293914257,0.5289855751645048,0.28776349654722244
CapturedFrames_-3.0_1.5_5.0,-3.0,1.5,5.0,Y=1.5,7,NW,LEFT_KNEE,23,19,0.17391304347826086,0.17810465515016174,0.4424998797740972,0.4395040735033616,0.18423607079540452
CapturedFrames_-3.0_1.5_5.0,-3.0,1.5,5.0,Y=1.5,7,NW,LEFT_SHOULDER,23,18,0.21739130434782605,0.12420547315152457,0.45524124288402495,0.4541409257824032,0.11595615389374753
CapturedFrames_-3.0_1.5_5.0,-3.0,1.5,5.0,Y=1.5,7,NW,LEFT_WRIST,23,19,0.17391304347826086,0.28452677041338775,0.6070344890193803,0.5955415244237134,0.2820677502971643
CapturedFrames_-3.0_1.5_5.0,-3.0,1.5,5.0,Y=1.5,7,NW,RIGHT_ANKLE,23,16,0.30434782608695654,0.28814582378600345,0.7532771846703217,0.7492924784597284,0.2840636436887337
CapturedFrames_-3.0_1.5_5.0,-3.0,1.5,5.0,Y=1.5,7,NW,RIGHT_ELBOW,23,15,0.34782608695652173,0.3381813636566507,0.38256660375714907,0.38054386700288484,0.3247606421980327
CapturedFrames_-3.0_1.5_5.0,-3.0,1.5,5.0,Y=1.5,7,NW,RIGHT_KNEE,23,15,0.34782608695652173,0.21578707609748565,0.4031047497071963,0.4005302177296322,0.2151074212501219
CapturedFrames_-3.0_1.5_5.0,-3.0,1.5,5.0,Y=1.5,7,NW,RIGHT_SHOULDER,23,18,0.21739130434782605,0.14596468403457843,0.18145969413800686,0.1813595209919489,0.14467166377742743
CapturedFrames_-3.0_1.5_5.0,-3.0,1.5,5.0,Y=1.5,7,NW,RIGHT_WRIST,23,16,0.30434782608695654,0.407665983508866,0.517877425993733,0.5171389525737738,0.4003246635807312
CapturedFrames_-3.0_1.5_6.0,-3.0,1.5,6.0,Y=1.5,7,NW,LEFT_ANKLE,11,9,0.18181818181818177,0.16012446322619092,0.5267237065291196,0.5174632784418192,0.13962252432009165
CapturedFrames_-3.0_1.5_6.0,-3.0,1.5,6.0,Y=1.5,7,NW,LEFT_ELBOW,11,7,0.36363636363636365,0.30351425939311505,0.4300795393825539,0.429851657750066,0.305921344311939
CapturedFrames_-3.0_1.5_6.0,-3.0,1.5,6.0,Y=1.5,7,NW,LEFT_KNEE,11,6,0.4545454545454546,0.13215274754323023,0.44591875636895123,0.4390498516461625,0.1301690508078603
CapturedFrames_-3.0_1.5_6.0,-3.0,1.5,6.0,Y=1.5,7,NW,LEFT_SHOULDER,11,4,0.6363636363636364,0.1279715146209428,0.4258093608453206,0.42534569292461627,0.1255818216717494
CapturedFrames_-3.0_1.5_6.0,-3.0,1.5,6.0,Y=1.5,7,NW,LEFT_WRIST,11,7,0.36363636363636365,0.35460164620256623,0.5126888569494045,0.512240028310488,0.3488924318405701
CapturedFrames_-3.0_1.5_6.0,-3.0,1.5,6.0,Y=1.5,7,NW,RIGHT_ANKLE,11,4,0.6363636363636364,0.29290728458050486,0.8039324374362706,0.8038626768622715,0.281804276727631
CapturedFrames_-3.0_1.5_6.0,-3.0,1.5,6.0,Y=1.5,7,NW,RIGHT_ELBOW,11,8,0.2727272727272727,0.3964325072065838,0.4190839885769939,0.4222084194329426,0.4035101765416817
CapturedFrames_-3.0_1.5_6.0,-3.0,1.5,6.0,Y=1.5,7,NW,RIGHT_KNEE,11,10,0.09090909090909094,0.17807910002422875,0.3651117212479606,0.3632662542392379,0.18106188477717156
CapturedFrames_-3.0_1.5_6.0,-3.0,1.5,6.0,Y=1.5,7,NW,RIGHT_SHOULDER,11,7,0.36363636363636365,0.15257506814317695,0.21472399208491266,0.21553748038684592,0.15092392108236924
CapturedFrames_-3.0_1.5_6.0,-3.0,1.5,6.0,Y=1.5,7,NW,RIGHT_WRIST,11,8,0.2727272727272727,0.46797277194547837,0.638705680242413,0.6406591778374598,0.46977468023970287
CapturedFrames_-3.0_2.0_-1.0,-3.0,2.0,-1.0,Y=2.0,6,W,LEFT_ANKLE,85,68,0.19999999999999996,0.3237702172796329,0.5026746314044837,0.49960142033805005,0.3227326988766257
CapturedFrames_-3.0_2.0_-1.0,-3.0,2.0,-1.0,Y=2.0,6,W,LEFT_ELBOW,85,55,0.3529411764705882,0.17538028647170684,0.5260631336055229,0.5256025677663385,0.17552386936997497
CapturedFrames_-3.0_2.0_-1.0,-3.0,2.0,-1.0,Y=2.0,6,W,LEFT_KNEE,85,59,0.3058823529411765,0.18271343171436574,0.23802906260676882,0.2365494161535822,0.18048135162250015
CapturedFrames_-3.0_2.0_-1.0,-3.0,2.0,-1.0,Y=2.0,6,W,LEFT_SHOULDER,85,56,0.3411764705882353,0.1591658126454932,0.491936464436966,0.49166897762953954,0.15635180173041796
CapturedFrames_-3.0_2.0_-1.0,-3.0,2.0,-1.0,Y=2.0,6,W,LEFT_WRIST,85,51,0.4,0.15645723021947186,0.5182329331168963,0.5145271205261273,0.15677273705460124
