camera,joint,delta_theta_mean,delta_theta_std,delta_theta_abs_mean,error_3d_mean,count
CapturedFrames_-3.0_1.5_3.0,RIGHT_ELBOW,68.14500906897447,10.425808878093198,68.14500906897447,0.3188401953578693,67
CapturedFrames_-3.0_1.5_4.0,LEFT_ELBOW,-69.5847285161332,11.72007073910435,69.58472851613321,0.3439763824819058,40
CapturedFrames_-3.0_1.5_4.0,RIGHT_ELBOW,71.1233753329775,11.758098354496473,71.1233753329775,0.3275824452916299,40
CapturedFrames_-3.0_1.5_5.0,LEFT_ELBOW,-72.6306793255497,9.105189284813248,72.63067932554969,0.33342172140056364,23
CapturedFrames_-3.0_1.5_5.0,RIGHT_ELBOW,73.75489006522696,11.023231070283352,73.75489006522695,0.33241773819828785,23
CapturedFrames_-3.0_1.5_6.0,LEFT_ELBOW,-78.12820675596309,3.0821461725254107,78.12820675596309,0.2914264623100275,11
CapturedFrames_-3.0_1.5_6.0,RIGHT_ELBOW,80.88680010309204,3.0838786871506456,80.88680010309204,0.35631562257383487,11
CapturedFrames_-3.0_2.0_-1.0,LEFT_ELBOW,-36.12221528068772,21.533124861510533,36.122215280687726,0.3552541559636968,85
CapturedFrames_-3.0_2.0_-1.0,RIGHT_ELBOW,44.40937809989357,11.062599303796338,44.40937809989357,0.27746675564624923,85
CapturedFrames_-3.0_2.0_-2.0,LEFT_ELBOW,-35.223325768982576,15.684524431046782,35.223325768982576,0.33996874065272753,83
CapturedFrames_-3.0_2.0_-2.0,RIGHT_ELBOW,37.98572756323618,11.775415371332837,37.985727563236175,0.2734517206783509,83
CapturedFrames_-3.0_2.0_-3.0,LEFT_ELBOW,-39.85596722695647,17.943704621592314,39.855967226956466,0.325670303469804,69
CapturedFrames_-3.0_2.0_-3.0,RIGHT_ELBOW,34.957873250951934,13.053063383118591,34.957873250951934,0.27672578795834957,69
CapturedFrames_-3.0_2.0_-4.0,LEFT_ELBOW,-38.99617646115218,13.71214798327431,38.99617646115218,0.30922767403952495,54
CapturedFrames_-3.0_2.0_-4.0,RIGHT_ELBOW,35.586428457282686,12.562938846738732,35.586428457282686,0.277186587463241,54
CapturedFrames_-3.0_2.0_-5.0,LEFT_ELBOW,-34.342924196455684,6.515192897774628,34.34292419645569,0.2946823632257699,36
CapturedFrames_-3.0_2.0_-5.0,RIGHT_ELBOW,33.0001177895426,12.292374282209124,33.0001177895426,0.27943301818241073,36
CapturedFrames_-3.0_2.0_-6.0,LEFT_ELBOW,-33.83579603540787,2.053562712119553,33.83579603540787,0.2652844537332661,16
CapturedFrames_-3.0_2.0_-6.0,RIGHT_ELBOW,39.24398451372719,7.008975320414166,39.243984513727185,0.2920274131170211,16
CapturedFrames_-3.0_2.0_0.0,LEFT_ELBOW,-49.38139491712615,29.404063951821453,49.381394917126144,0.38706424289786023,84
CapturedFrames_-3.0_2.0_0.0,RIGHT_ELBOW,50.458154779706156,10.981978697387632,50.45815477970615,0.2790770937712541,84
CapturedFrames_-3.0_2.0_1.0,LEFT_ELBOW,-63.35968009989998,31.716325604541822,63.36804140735156,0.3841546424000179,96
CapturedFrames_-3.0_2.0_1.0,RIGHT_ELBOW,57.605663607175266,9.705242367582962,57.605663607175266,0.29877287738368447,96
CapturedFrames_-3.0_2.0_2.0,LEFT_ELBOW,-65.52514486904758,24.753635126057716,65.52514486904758,0.37633657780843993,92
CapturedFrames_-3.0_2.0_2.0,RIGHT_ELBOW,63.09610804313288,10.049715745515902,63.09610804313287,0.30942954225816216,92
CapturedFrames_-3.0_2.0_3.0,LEFT_ELBOW,-68.43126897430488,16.9015089489921,68.4312689743049,0.35995178858016336,81
CapturedFrames_-3.0_2.0_3.0,RIGHT_ELBOW,67.52815994765638,10.724773424493595,67.52815994765636,0.3174621035892837,81
CapturedFrames_-3.0_2.0_4.0,LEFT_ELBOW,-70.05567928948317,12.028032228173856,70.05567928948317,0.3523321585553461,42
CapturedFrames_-3.0_2.0_4.0,RIGHT_ELBOW,70.40746158493093,11.543432740979314,70.40746158493093,0.3260612977417389,42
CapturedFrames_-3.0_2.0_5.0,LEFT_ELBOW,-72.63913892888371,8.686262026735152,72.63913892888371,0.3435539962318103,27
CapturedFrames_-3.0_2.0_5.0,RIGHT_ELBOW,70.89956983739309,10.435147147435302,70.8995698373931,0.32216646667339466,27
CapturedFrames_-3.0_2.0_6.0,LEFT_ELBOW,-77.09240007770806,2.6531124027433797,77.09240007770806,0.2800125334733348,7
CapturedFrames_-3.0_2.0_6.0,RIGHT_ELBOW,82.7630207483196,1.0340980965422042,82.76302074831959,0.3886817326963253,7
CapturedFrames_-4.0_0.5_-1.0,LEFT_ELBOW,-44.58179656918947,16.780312202947393,44.58179656918947,0.32381342590023293,99
CapturedFrames_-4.0_0.5_-1.0,RIGHT_ELBOW,47.87903616074158,16.57575261794739,47.87903616074158,0.30217428768059446,99
CapturedFrames_-4.0_0.5_-2.0,LEFT_ELBOW,-42.18434173692286,15.117059834729082,42.18434173692286,0.31849441923948507,86
CapturedFrames_-4.0_0.5_-2.0,RIGHT_ELBOW,43.17452017404506,15.824227177597628,43.17452017404505,0.2997675624991149,86
CapturedFrames_-4.0_0.5_-3.0,LEFT_ELBOW,-43.241793060584115,13.400597950508399,43.241793060584115,0.31101765379771684,68
CapturedFrames_-4.0_0.5_-3.0,RIGHT_ELBOW,42.67002259622486,15.7873941069926,42.67002259622486,0.2975735755335198,68
CapturedFrames_-4.0_0.5_-4.0,LEFT_ELBOW,-41.51923648558449,12.200493724002584,41.519236485584486,0.29658107324721245,47
CapturedFrames_-4.0_0.5_-4.0,RIGHT_ELBOW,41.39805300303758,13.956506450536365,41.39805300303758,0.293560643725952,47
CapturedFrames_-4.0_0.5_-5.0,LEFT_ELBOW,-38.45835359694656,11.465896171411709,38.45835359694656,0.29251059589405654,28
CapturedFrames_-4.0_0.5_-5.0,RIGHT_ELBOW,40.34247808468693,14.200929481693816,40.34247808468693,0.2944091464656635,28
CapturedFrames_-4.0_0.5_-6.0,LEFT_ELBOW,-41.57331550556557,4.857342719033285,41.57331550556557,0.26043811864393523,14
CapturedFrames_-4.0_0.5_-6.0,RIGHT_ELBOW,45.9323038070733,4.945537207119597,45.9323038070733,0.30497547790082696,14
CapturedFrames_-4.0_0.5_0.0,LEFT_ELBOW,-51.06467541315672,18.812548940508684,51.06467541315672,0.33127790912561417,105
CapturedFrames_-4.0_0.5_0.0,RIGHT_ELBOW,55.00587242856578,17.982992835516516,55.005872428565795,0.3079001273388258,105
CapturedFrames_-4.0_0.5_1.0,LEFT_ELBOW,-56.56561105598838,18.294770477553108,56.56561105598838,0.33551768863652404,104
CapturedFrames_-4.0_0.5_1.0,RIGHT_ELBOW,60.14046413226097,14.871960112014332,60.14046413226097,0.31264736796073367,104
CapturedFrames_-4.0_0.5_2.0,LEFT_ELBOW,-55.886041645496356,16.323728265184783,55.886041645496356,0.33894757768584877,68
CapturedFrames_-4.0_0.5_2.0,RIGHT_ELBOW,60.723058892496795,13.234030290787317,60.723058892496795,0.3153720001437171,68
CapturedFrames_-4.0_0.5_3.0,LEFT_ELBOW,-58.60940682254411,14.031065678804598,58.60940682254412,0.3411167932302712,49
CapturedFrames_-4.0_0.5_3.0,RIGHT_ELBOW,63.833279219831034,11.717931436952012,63.833279219831034,0.31937065608795095,49
CapturedFrames_-4.0_0.5_4.0,LEFT_ELBOW,-75.46042685988414,6.207851126037723,75.46042685988414,0.3129949467371216,41
CapturedFrames_-4.0_0.5_4.0,RIGHT_ELBOW,72.56277639288304,8.74693825295539,72.56277639288304,0.33111963719290205,41
CapturedFrames_-4.0_0.5_5.0,LEFT_ELBOW,-64.22452412629488,11.906574439628795,64.22452412629488,0.341030567602417,17
CapturedFrames_-4.0_0.5_5.0,RIGHT_ELBOW,70.14481867145507,15.113108456005847,70.14481867145507,0.33514386838793764,17
CapturedFrames_-4.0_0.5_6.0,LEFT_ELBOW,-77.71251504659266,4.572491177361662,77.71251504659266,0.2826930016745351,3
CapturedFrames_-4.0_0.5_6.0,RIGHT_ELBOW,83.64755235310157,3.464109373281829,83.64755235310156,0.36955347466631255,3
CapturedFrames_-4.0_1.0_-1.0,LEFT_ELBOW,-45.36581578333386,18.997091153498516,45.36581578333386,0.33323170551390785,99
CapturedFrames_-4.0_1.0_-1.0,RIGHT_ELBOW,46.91644628194483,14.427573530540851,46.91644628194482,0.29906035943712334,99
CapturedFrames_-4.0_1.0_-2.0,LEFT_ELBOW,-42.905166882996326,16.859223017817765,42.90516688299633,0.3277465120673216,84
CapturedFrames_-4.0_1.0_-2.0,RIGHT_ELBOW,42.02876333811765,14.850785851234107,42.02876333811765,0.29489675929617215,84
CapturedFrames_-4.0_1.0_-3.0,LEFT_ELBOW,-44.96625626900664,15.083676117288352,44.96625626900666,0.3257750423972993,60
CapturedFrames_-4.0_1.0_-3.0,RIGHT_ELBOW,41.27410810486278,14.691538173923808,41.27410810486278,0.2924003844824732,60
CapturedFrames_-4.0_1.0_-4.0,LEFT_ELBOW,-42.50040203984966,12.754394000806805,42.500402039849654,0.3086063056666645,42
CapturedFrames_-4.0_1.0_-4.0,RIGHT_ELBOW,39.51004113281173,13.054562199970396,39.51004113281173,0.29080907311642373,42
CapturedFrames_-4.0_1.0_-5.0,LEFT_ELBOW,-37.91138490658648,10.553240799253672,37.91138490658648,0.3011775659819417,28
CapturedFrames_-4.0_1.0_-5.0,RIGHT_ELBOW,37.68650921914686,14.758372780540238,37.68650921914686,0.2882316330227631,28
CapturedFrames_-4.0_1.0_-6.0,LEFT_ELBOW,-40.09407404284872,5.185161852556731,40.09407404284872,0.26780865039745333,7
CapturedFrames_-4.0_1.0_-6.0,RIGHT_ELBOW,45.37585787843914,3.3173680588556977,45.37585787843914,0.302816280863804,7
CapturedFrames_-4.0_1.0_0.0,LEFT_ELBOW,-52.22546130763382,20.960396706229155,52.22546130763382,0.3389347629791597,105
CapturedFrames_-4.0_1.0_0.0,RIGHT_ELBOW,54.004006236123296,14.624273559714497,54.004006236123296,0.3033118488246592,105
CapturedFrames_-4.0_1.0_1.0,LEFT_ELBOW,-57.680454531419436,19.902604169894165,57.680454531419436,0.3416706978557184,104
CapturedFrames_-4.0_1.0_1.0,RIGHT_ELBOW,59.23004794738074,13.003340815150825,59.23004794738074,0.3095841308865515,104
CapturedFrames_-4.0_1.0_2.0,LEFT_ELBOW,-54.912336803501546,17.088705513987932,54.912336803501546,0.3491330501655284,64
CapturedFrames_-4.0_1.0_2.0,RIGHT_ELBOW,60.479072609198695,11.918682842583022,60.479072609198695,0.31224166699242617,64
CapturedFrames_-4.0_1.0_3.0,LEFT_ELBOW,-58.309030132024894,15.884362301303465,58.309030132024894,0.3384449588571342,40
CapturedFrames_-4.0_1.0_3.0,RIGHT_ELBOW,66.34496319331333,11.261237353203837,66.34496319331333,0.32043162824219334,40
CapturedFrames_-4.0_1.0_4.0,LEFT_ELBOW,-62.266485256903636,13.531986980243389,62.26648525690363,0.34194949242225875,31
CapturedFrames_-4.0_1.0_4.0,RIGHT_ELBOW,68.39579739903064,13.151063954550901,68.39579739903066,0.32572683385542217,31
CapturedFrames_-4.0_1.0_5.0,LEFT_ELBOW,-68.08810873391609,9.57087677123237,68.08810873391609,0.32754833259925265,16
CapturedFrames_-4.0_1.0_5.0,RIGHT_ELBOW,73.05213887870867,13.089117939931953,73.05213887870867,0.32971702467748,16
CapturedFrames_-4.0_1.0_6.0,LEFT_ELBOW,-77.64368821075281,2.728293279106883,77.64368821075281,0.28132829946020316,4
CapturedFrames_-4.0_1.0_6.0,RIGHT_ELBOW,83.99605470945328,1.8041763486326352,83.99605470945328,0.3713327507814862,4
CapturedFrames_-4.0_1.5_-1.0,LEFT_ELBOW,-46.14601963349121,20.42496633683081,46.14601963349123,0.33392054803096904,99
CapturedFrames_-4.0_1.5_-1.0,RIGHT_ELBOW,46.98719207515198,12.178114985001907,46.98719207515199,0.2958916954296993,99
CapturedFrames_-4.0_1.5_-2.0,LEFT_ELBOW,-45.174443078125414,18.152197913989596,45.17444307812541,0.3263425933338527,88
CapturedFrames_-4.0_1.5_-2.0,RIGHT_ELBOW,43.19377287968043,13.36251627504886,43.19377287968044,0.2932565166066708,88
CapturedFrames_-4.0_1.5_-3.0,LEFT_ELBOW,-39.685882446990554,12.30516098436144,39.685882446990554,0.33158616093620136,48
CapturedFrames_-4.0_1.5_-3.0,RIGHT_ELBOW,35.71941805442534,13.08282691732727,35.71941805442534,0.2856372051900308,48
CapturedFrames_-4.0_1.5_-4.0,LEFT_ELBOW,-44.37257258271921,13.113020621080505,44.3725725827192,0.3103676051202444,42
CapturedFrames_-4.0_1.5_-4.0,RIGHT_ELBOW,40.90026757969568,12.700377150945753,40.90026757969568,0.2895723951276706,42
CapturedFrames_-4.0_1.5_-5.0,LEFT_ELBOW,-41.596365720155255,9.096066119356433,41.596365720155255,0.30069030487686266,27
CapturedFrames_-4.0_1.5_-5.0,RIGHT_ELBOW,37.65075228516098,12.340068324643298,37.65075228516097,0.2866110701024178,27
CapturedFrames_-4.0_1.5_-6.0,LEFT_ELBOW,-40.882208107931014,3.8920936960882653,40.882208107931014,0.2733426831817895,6
CapturedFrames_-4.0_1.5_-6.0,RIGHT_ELBOW,46.49191914580327,4.886563756841087,46.49191914580328,0.28959705650117856,6
CapturedFrames_-4.0_1.5_0.0,LEFT_ELBOW,-53.377085918915206,22.91659824246563,53.377085918915206,0.3428389046354565,105
CapturedFrames_-4.0_1.5_0.0,RIGHT_ELBOW,53.27368645711052,12.656462682941507,53.27368645711052,0.3008505732898186,105
CapturedFrames_-4.0_1.5_1.0,LEFT_ELBOW,-58.3055589573998,21.190589513919264,58.3055589573998,0.3462502481695188,104
CapturedFrames_-4.0_1.5_1.0,RIGHT_ELBOW,58.933238611072525,10.745074165543768,58.933238611072525,0.30709460193273563,104
CapturedFrames_-4.0_1.5_2.0,LEFT_ELBOW,-55.25013518029437,17.83974340082676,55.25013518029438,0.3488548754649943,65
CapturedFrames_-4.0_1.5_2.0,RIGHT_ELBOW,61.4070597472983,11.19010511082267,61.4070597472983,0.312458677808289,65
CapturedFrames_-4.0_1.5_3.0,LEFT_ELBOW,-57.86976621018895,16.25049057666596,57.869766210188956,0.34050309159142345,40
CapturedFrames_-4.0_1.5_3.0,RIGHT_ELBOW,66.83786108713385,9.462849691504466,66.83786108713385,0.3200117762281093,40
CapturedFrames_-4.0_1.5_4.0,LEFT_ELBOW,-59.76629198103337,13.63878220420495,59.76629198103337,0.3515461169111515,27
CapturedFrames_-4.0_1.5_4.0,RIGHT_ELBOW,66.57658728744414,10.932801591249723,66.57658728744414,0.3160352292256898,27
CapturedFrames_-4.0_1.5_5.0,LEFT_ELBOW,-69.90585411761928,6.038587255588515,69.90585411761928,0.30820472336609706,14
CapturedFrames_-4.0_1.5_5.0,RIGHT_ELBOW,76.06646493180777,9.355742468666623,76.06646493180777,0.3336725733155221,14
CapturedFrames_-4.0_1.5_6.0,LEFT_ELBOW,-75.93771447989585,2.2358240470439164,75.93771447989585,0.27922837920262694,4
CapturedFrames_-4.0_1.5_6.0,RIGHT_ELBOW,81.88498374642552,0.6653281699850238,81.88498374642552,0.3681543285463486,4
CapturedFrames_-4.0_2.0_-1.0,LEFT_ELBOW,-50.50012556093268,24.137689392382907,50.50012556093268,0.34201258538796697,99
CapturedFrames_-4.0_2.0_-1.0,RIGHT_ELBOW,44.28044787509435,20.458845973058025,46.78312857728442,0.2943291133510951,99
CapturedFrames_-4.0_2.0_-2.0,LEFT_ELBOW,-50.05720850421887,20.135378988618402,50.05720850421886,0.3357614088171636,77
CapturedFrames_-4.0_2.0_-2.0,RIGHT_ELBOW,43.40058555153833,12.22192317390686,43.40058555153832,0.2932553332197987,77
CapturedFrames_-4.0_2.0_-3.0,LEFT_ELBOW,-49.15334481056328,16.253833161583675,49.15334481056328,0.32732194798767095,62
CapturedFrames_-4.0_2.0_-3.0,RIGHT_ELBOW,41.07822986912502,12.63783146545976,41.07822986912502,0.2894452631005465,62
CapturedFrames_-4.0_2.0_-4.0,LEFT_ELBOW,-47.5769276369057,13.123726716617787,47.576927636905694,0.31891980626537847,40
CapturedFrames_-4.0_2.0_-4.0,RIGHT_ELBOW,40.172224815688885,13.088504387356057,40.17222481568888,0.2899477922834945,40
CapturedFrames_-4.0_2.0_-5.0,LEFT_ELBOW,-46.829779275347136,5.6813421898916445,46.82977927534714,0.2814221113996963,23
CapturedFrames_-4.0_2.0_-5.0,RIGHT_ELBOW,47.23124271365201,7.153203069103482,47.23124271365201,0.3015581626205155,23
CapturedFrames_-4.0_2.0_-6.0,LEFT_ELBOW,-42.054223572838474,5.401273668135334,42.054223572838474,0.279935166826101,7
CapturedFrames_-4.0_2.0_-6.0,RIGHT_ELBOW,41.758909535480974,7.213677456285907,41.758909535480974,0.2718017795890354,7
CapturedFrames_-4.0_2.0_0.0,LEFT_ELBOW,-54.4008144485626,23.95849948907455,54.4008144485626,0.3504393889379605,105
CapturedFrames_-4.0_2.0_0.0,RIGHT_ELBOW,51.8674022912109,10.2618881090598,51.867402291210894,0.29721460357513446,105
CapturedFrames_-4.0_2.0_1.0,LEFT_ELBOW,-58.953822414926016,22.335553501341252,58.95382241492601,0.3534527821453419,104
CapturedFrames_-4.0_2.0_1.0,RIGHT_ELBOW,57.31253903006018,9.587030291381083,57.31253903006019,0.30437773732009393,104
CapturedFrames_-4.0_2.0_2.0,LEFT_ELBOW,-55.74175721459089,18.96524416124036,55.74175721459088,0.35073334581857335,68
CapturedFrames_-4.0_2.0_2.0,RIGHT_ELBOW,60.09895802936902,10.316006563019368,60.09895802936904,0.3110526426466969,68
CapturedFrames_-4.0_2.0_3.0,LEFT_ELBOW,-58.20844774575633,17.13635753662818,58.20844774575633,0.3494529162382698,44
CapturedFrames_-4.0_2.0_3.0,RIGHT_ELBOW,64.75500133579597,9.397920640517452,64.75500133579597,0.3165450585137444,44
CapturedFrames_-4.0_2.0_4.0,LEFT_ELBOW,-62.61134580575727,13.523802775103366,62.611345805757274,0.34299678269352113,35
CapturedFrames_-4.0_2.0_4.0,RIGHT_ELBOW,68.0356504829992,10.258778324708837,68.0356504829992,0.32052411362888167,35
CapturedFrames_-4.0_2.0_5.0,LEFT_ELBOW,-69.32846403614836,8.568757493348592,69.32846403614835,0.32826025411911625,14
CapturedFrames_-4.0_2.0_5.0,RIGHT_ELBOW,72.42981261244408,7.814463360164496,72.42981261244408,0.3271965042654404,14
CapturedFrames_-4.0_2.0_6.0,LEFT_ELBOW,-73.72807315029316,3.387714682473492,73.72807315029316,0.27362803286645293,3
CapturedFrames_-4.0_2.0_6.0,RIGHT_ELBOW,78.76803102723561,0.8016042805383135,78.76803102723561,0.38651961060649526,3
CapturedFrames_-5.0_0.5_-1.0,LEFT_ELBOW,-48.97574165525662,16.154062281484233,48.97574165525662,0.31968932597114247,89
CapturedFrames_-5.0_0.5_-1.0,RIGHT_ELBOW,50.17912288316737,15.867577951680442,50.17912288316737,0.3103111585665203,89
CapturedFrames_-5.0_0.5_-2.0,LEFT_ELBOW,-49.27497351449742,14.397233529634764,49.27497351449741,0.314232609317364,64
CapturedFrames_-5.0_0.5_-2.0,RIGHT_ELBOW,48.33324737555941,15.061643207157342,48.33324737555941,0.3093869626358323,64
CapturedFrames_-5.0_0.5_-3.0,LEFT_ELBOW,-48.42066443695585,12.548297759224353,48.42066443695586,0.30772557283078317,42
CapturedFrames_-5.0_0.5_-3.0,RIGHT_ELBOW,48.03119543199261,13.528618482696624,48.03119543199261,0.3100850845812566,42
CapturedFrames_-5.0_0.5_-4.0,LEFT_ELBOW,-46.23306016657028,12.539693260726706,46.23306016657028,0.301187265439229,36
CapturedFrames_-5.0_0.5_-4.0,RIGHT_ELBOW,43.02718630208902,12.566103754991392,43.02718630208903,0.3048291793958169,36
CapturedFrames_-5.0_0.5_-5.0,LEFT_ELBOW,-51.81873444431432,5.647258618131346,51.81873444431431,0.2681007194058408,11
CapturedFrames_-5.0_0.5_-5.0,RIGHT_ELBOW,51.63898076379792,2.829707077499138,51.63898076379792,0.3213558117171789,11
CapturedFrames_-5.0_0.5_-6.0,LEFT_ELBOW,-53.74161396544847,,53.74161396544847,0.2592721836082074,1
CapturedFrames_-5.0_0.5_-6.0,RIGHT_ELBOW,45.923427123396166,,45.923427123396166,0.3476892122339587,1
CapturedFrames_-5.0_0.5_0.0,LEFT_ELBOW,-50.61375648560919,16.3476992380721,50.613756485609194,0.32322350444924447,94
CapturedFrames_-5.0_0.5_0.0,RIGHT_ELBOW,52.738689965074464,15.571795645858028,52.73868996507445,0.30931852966504164,94
CapturedFrames_-5.0_0.5_1.0,LEFT_ELBOW,-47.9844660442263,15.103035759497095,47.98446604422629,0.3315978332603806,63
CapturedFrames_-5.0_0.5_1.0,RIGHT_ELBOW,53.041598793330806,14.401870722032381,53.041598793330806,0.3156879367562072,63
CapturedFrames_-5.0_0.5_2.0,LEFT_ELBOW,-49.499617125321485,14.49061412815825,49.499617125321485,0.3303506984064365,46
CapturedFrames_-5.0_0.5_2.0,RIGHT_ELBOW,56.63096188593093,13.033916369902974,56.63096188593093,0.31522345085945075,46
CapturedFrames_-5.0_0.5_3.0,LEFT_ELBOW,-48.2892256932492,13.481273375913663,48.2892256932492,0.3417102768756992,24
CapturedFrames_-5.0_0.5_3.0,RIGHT_ELBOW,59.40645015100964,11.258464629176505,59.40645015100964,0.31632572452945323,24
CapturedFrames_-5.0_0.5_4.0,LEFT_ELBOW,-54.5604965387527,15.901638152241464,54.5604965387527,0.3365806612267867,16
CapturedFrames_-5.0_0.5_4.0,RIGHT_ELBOW,65.49186685661792,13.008655403529605,65.49186685661792,0.33087800005561513,16
CapturedFrames_-5.0_0.5_5.0,LEFT_ELBOW,-60.439014814719606,11.694689669203596,60.43901481471961,0.33328816407767,7
CapturedFrames_-5.0_0.5_5.0,RIGHT_ELBOW,66.75062775608487,13.900307064005752,66.75062775608488,0.3487121654140308,7
CapturedFrames_-5.0_1.0_-1.0,LEFT_ELBOW,-48.61095016327467,17.39769583274098,48.61095016327469,0.327023053980705,87
CapturedFrames_-5.0_1.0_-1.0,RIGHT_ELBOW,49.51504007145677,14.457075859335474,49.51504007145677,0.3089353201149313,87
CapturedFrames_-5.0_1.0_-2.0,LEFT_ELBOW,-49.87334585020201,15.508735958354144,49.873345850202,0.32671025214665644,59
CapturedFrames_-5.0_1.0_-2.0,RIGHT_ELBOW,48.098454532102,14.340969800791354,48.09845453210199,0.30442496511282047,59
CapturedFrames_-5.0_1.0_-3.0,LEFT_ELBOW,-49.37784414200081,14.29415429590711,49.377844142000804,0.3178502015093029,36
CapturedFrames_-5.0_1.0_-3.0,RIGHT_ELBOW,45.989471562012035,13.621623263654541,45.98947156201204,0.30251863044204286,36
CapturedFrames_-5.0_1.0_-4.0,LEFT_ELBOW,-46.83236298652525,12.967284416236598,46.83236298652524,0.309142382661912,26
CapturedFrames_-5.0_1.0_-4.0,RIGHT_ELBOW,43.06333811806986,14.479108717607955,43.06333811806986,0.2983635318452693,26
CapturedFrames_-5.0_1.0_-5.0,LEFT_ELBOW,-53.30626342954607,1.2599392990718974,53.30626342954607,0.2690133802177107,5
CapturedFrames_-5.0_1.0_-5.0,RIGHT_ELBOW,52.39817672372452,2.0079744557998342,52.39817672372452,0.3267028439966678,5
CapturedFrames_-5.0_1.0_0.0,LEFT_ELBOW,-49.50542977963226,18.352088424795888,49.50542977963225,0.32947465708551776,86
CapturedFrames_-5.0_1.0_0.0,RIGHT_ELBOW,52.71723235014135,14.740959131696604,52.71723235014132,0.31250379368517617,86
CapturedFrames_-5.0_1.0_1.0,LEFT_ELBOW,-48.37014394745422,16.10499246014364,48.37014394745422,0.3322730735916744,58
CapturedFrames_-5.0_1.0_1.0,RIGHT_ELBOW,54.419216611732935,12.855243699136585,54.41921661173292,0.31586349772113326,58
CapturedFrames_-5.0_1.0_2.0,LEFT_ELBOW,-50.01566583800183,14.350714409533461,50.01566583800182,0.32795049308949703,42
CapturedFrames_-5.0_1.0_2.0,RIGHT_ELBOW,57.25628370787539,13.276253431848529,57.2562837078754,0.31496569248032896,42
CapturedFrames_-5.0_1.0_3.0,LEFT_ELBOW,-52.47147198317387,14.208098060192516,52.47147198317387,0.33020189390990384,32
CapturedFrames_-5.0_1.0_3.0,RIGHT_ELBOW,62.589078796428986,10.979123130268048,62.58907879642899,0.3215482707948305,32
CapturedFrames_-5.0_1.0_4.0,LEFT_ELBOW,-56.16045375405473,13.640773848553918,56.16045375405473,0.32836643394660786,14
CapturedFrames_-5.0_1.0_4.0,RIGHT_ELBOW,66.91063874100055,10.927000090446676,66.91063874100055,0.33209944565621174,14
CapturedFrames_-5.0_1.0_5.0,LEFT_ELBOW,-68.35292698059565,9.722211984457557,68.35292698059565,0.30312752884659044,4
CapturedFrames_-5.0_1.0_5.0,RIGHT_ELBOW,71.76348225821985,11.395336869665757,71.76348225821985,0.36191361229964775,4
CapturedFrames_-5.0_1.5_-1.0,LEFT_ELBOW,-49.2182960320394,16.50952872637881,49.2182960320394,0.32803182462243463,90
CapturedFrames_-5.0_1.5_-1.0,RIGHT_ELBOW,49.00434793980931,12.270983674644414,49.004347939809314,0.305690822861292,90
CapturedFrames_-5.0_1.5_-2.0,LEFT_ELBOW,-51.78306713674327,15.386699539253039,51.78306713674327,0.33280634478863624,57
CapturedFrames_-5.0_1.5_-2.0,RIGHT_ELBOW,46.03138478343522,12.743809342400695,46.03138478343522,0.30117711183897505,57
CapturedFrames_-5.0_1.5_-3.0,LEFT_ELBOW,-51.029760792946284,14.102628243513243,51.029760792946284,0.32990856659668405,33
CapturedFrames_-5.0_1.5_-3.0,RIGHT_ELBOW,44.88152757007206,13.225315549427746,44.881527570072066,0.2994957023107707,33
CapturedFrames_-5.0_1.5_-4.0,LEFT_ELBOW,-49.00643714858864,12.235557612823632,49.00643714858863,0.3171702467829624,26
CapturedFrames_-5.0_1.5_-4.0,RIGHT_ELBOW,41.95656920348295,12.966871183639702,41.95656920348294,0.2966033590289454,26
CapturedFrames_-5.0_1.5_-5.0,LEFT_ELBOW,-50.76766712844216,4.4479827699760754,50.76766712844217,0.2726594628731203,7
CapturedFrames_-5.0_1.5_-5.0,RIGHT_ELBOW,52.42240194939585,2.1820317390802617,52.42240194939584,0.31064840511595343,7
CapturedFrames_-5.0_1.5_0.0,LEFT_ELBOW,-51.16037255334025,17.487368031402287,51.16037255334025,0.3230067246616932,87
CapturedFrames_-5.0_1.5_0.0,RIGHT_ELBOW,52.23219176316099,12.080751938823767,52.23219176316099,0.30816952993560787,87
CapturedFrames_-5.0_1.5_1.0,LEFT_ELBOW,-50.42481106333999,16.61311823941131,50.42481106333999,0.3278651642853912,63
CapturedFrames_-5.0_1.5_1.0,RIGHT_ELBOW,55.09008793397554,11.612164235537032,55.090087933975546,0.31421467927163577,63
CapturedFrames_-5.0_1.5_2.0,LEFT_ELBOW,-49.193022558511124,14.32871094427661,49.193022558511124,0.3255676788679891,36
CapturedFrames_-5.0_1.5_2.0,RIGHT_ELBOW,57.50495163334967,11.524658218964522,57.50495163334967,0.31654984745504794,36
CapturedFrames_-5.0_1.5_3.0,LEFT_ELBOW,-51.94509331881903,14.237269126407343,51.94509331881903,0.33517522820667306,28
CapturedFrames_-5.0_1.5_3.0,RIGHT_ELBOW,61.68143772096881,9.88922639577988,61.68143772096881,0.3200986187182391,28
CapturedFrames_-5.0_1.5_4.0,LEFT_ELBOW,-61.518539785969686,9.329880084586026,61.518539785969665,0.3002224495990813,12
CapturedFrames_-5.0_1.5_4.0,RIGHT_ELBOW,70.80948187504076,8.769733425795788,70.80948187504076,0.33616439145770877,12
CapturedFrames_-5.0_1.5_5.0,LEFT_ELBOW,-69.6378166700112,2.1202316052304,69.63781667001119,0.2730830516019916,5
