camera,joint,theta_mean,theta_std,count
CapturedFrames_0.0_2.0_-3.0,LEFT_ELBOW,-20.52705241906831,21.732315713958446,71
CapturedFrames_0.0_2.0_-3.0,RIGHT_ELBOW,21.631480028172213,18.92725344886635,71
CapturedFrames_0.0_2.0_-4.0,LEFT_ELBOW,-18.96857319774577,5.5160042445116995,70
CapturedFrames_0.0_2.0_-4.0,RIGHT_ELBOW,22.960299033952964,3.8724922912462008,70
CapturedFrames_0.0_2.0_-5.0,LEFT_ELBOW,-20.050580038431836,3.71475309413636,53
CapturedFrames_0.0_2.0_-5.0,RIGHT_ELBOW,23.05263981485985,3.1483459459126197,53
CapturedFrames_0.0_2.0_-6.0,LEFT_ELBOW,-20.260370581406818,2.9161758915395706,23
CapturedFrames_0.0_2.0_-6.0,RIGHT_ELBOW,22.65347440043791,2.5654865390256627,23
CapturedFrames_0.0_2.0_3.0,LEFT_ELBOW,-82.70218793274582,10.752110375115636,77
CapturedFrames_0.0_2.0_3.0,RIGHT_ELBOW,80.05181668971456,10.872496298919518,77
CapturedFrames_0.0_2.0_4.0,LEFT_ELBOW,-81.12063777504785,6.516318691472993,63
CapturedFrames_0.0_2.0_4.0,RIGHT_ELBOW,83.67129545423096,7.064478842964528,63
CapturedFrames_0.0_2.0_5.0,LEFT_ELBOW,-79.167454594575,5.621430762950588,38
CapturedFrames_0.0_2.0_5.0,RIGHT_ELBOW,82.20665632273071,5.9198688426469985,38
CapturedFrames_0.0_2.0_6.0,LEFT_ELBOW,-77.26567457338749,5.442661092093322,19
CapturedFrames_0.0_2.0_6.0,RIGHT_ELBOW,83.12311179478662,4.284513416951655,19
CapturedFrames_1.0_0.5_-3.0,LEFT_ELBOW,-28.88793401955833,28.865277896756307,57
CapturedFrames_1.0_0.5_-3.0,RIGHT_ELBOW,24.924858227522005,15.194580272708048,57
CapturedFrames_1.0_0.5_-4.0,LEFT_ELBOW,-15.39353252658031,38.5063993728475,58
CapturedFrames_1.0_0.5_-4.0,RIGHT_ELBOW,17.18933666455513,33.60916984784401,58
CapturedFrames_1.0_0.5_-5.0,LEFT_ELBOW,-20.890746985229217,5.25780881720184,48
CapturedFrames_1.0_0.5_-5.0,RIGHT_ELBOW,20.01810386663856,6.380494504353338,48
CapturedFrames_1.0_0.5_-6.0,LEFT_ELBOW,-19.980853773918106,4.727563745936463,26
CapturedFrames_1.0_0.5_-6.0,RIGHT_ELBOW,20.288722338135024,6.739279835737204,26
CapturedFrames_1.0_0.5_3.0,LEFT_ELBOW,-58.56189742348429,36.18574202702856,60
CapturedFrames_1.0_0.5_3.0,RIGHT_ELBOW,73.27680202225591,33.167933667924956,60
CapturedFrames_1.0_0.5_4.0,LEFT_ELBOW,-69.05994210205678,17.72431902667949,52
CapturedFrames_1.0_0.5_4.0,RIGHT_ELBOW,78.9163470664598,11.333628380502695,52
CapturedFrames_1.0_0.5_5.0,LEFT_ELBOW,-73.2105045602762,9.773596514348979,39
CapturedFrames_1.0_0.5_5.0,RIGHT_ELBOW,80.60927313742853,6.899503464556411,39
CapturedFrames_1.0_0.5_6.0,LEFT_ELBOW,-71.01753256321794,8.297520166544565,15
CapturedFrames_1.0_0.5_6.0,RIGHT_ELBOW,79.82736999414392,6.018538004892684,15
CapturedFrames_1.0_1.0_-3.0,LEFT_ELBOW,-30.33874168186394,24.271402024372346,65
CapturedFrames_1.0_1.0_-3.0,RIGHT_ELBOW,22.423588505785023,15.311672767688025,65
CapturedFrames_1.0_1.0_-4.0,LEFT_ELBOW,-23.10767167164563,9.421054535609557,65
CapturedFrames_1.0_1.0_-4.0,RIGHT_ELBOW,25.06391740993302,5.304949735841784,65
CapturedFrames_1.0_1.0_-5.0,LEFT_ELBOW,-22.04706159446123,5.338008169490141,46
CapturedFrames_1.0_1.0_-5.0,RIGHT_ELBOW,22.12834478147993,5.009661721987931,46
CapturedFrames_1.0_1.0_-6.0,LEFT_ELBOW,-19.894391213647534,4.695249269519724,23
CapturedFrames_1.0_1.0_-6.0,RIGHT_ELBOW,21.838057418484397,5.752983783308517,23
CapturedFrames_1.0_1.0_3.0,LEFT_ELBOW,-73.26560275265122,20.049701630123,65
CapturedFrames_1.0_1.0_3.0,RIGHT_ELBOW,76.22995547735222,31.76948265351372,65
CapturedFrames_1.0_1.0_4.0,LEFT_ELBOW,-73.46153786512359,10.190542825107677,56
CapturedFrames_1.0_1.0_4.0,RIGHT_ELBOW,79.41467009225701,8.04456831298589,56
CapturedFrames_1.0_1.0_5.0,LEFT_ELBOW,-74.26572191388726,10.303081750140352,31
CapturedFrames_1.0_1.0_5.0,RIGHT_ELBOW,81.17005246074477,5.849140141645861,31
CapturedFrames_1.0_1.0_6.0,LEFT_ELBOW,-73.51374952304516,8.374377589775273,19
CapturedFrames_1.0_1.0_6.0,RIGHT_ELBOW,81.90311189904531,5.257723322676799,19
CapturedFrames_1.0_1.5_-3.0,LEFT_ELBOW,-24.401206198955933,33.72325313649017,73
CapturedFrames_1.0_1.5_-3.0,RIGHT_ELBOW,19.752740940383763,24.989301531524376,73
CapturedFrames_1.0_1.5_-4.0,LEFT_ELBOW,-24.11616255822166,10.669387049070405,63
CapturedFrames_1.0_1.5_-4.0,RIGHT_ELBOW,24.547834126929416,3.3961727216516846,63
CapturedFrames_1.0_1.5_-5.0,LEFT_ELBOW,-22.12378993566471,5.913215544954703,44
CapturedFrames_1.0_1.5_-5.0,RIGHT_ELBOW,23.435782661257743,3.223751089622496,44
CapturedFrames_1.0_1.5_-6.0,LEFT_ELBOW,-22.302298522566623,6.277821503065336,27
CapturedFrames_1.0_1.5_-6.0,RIGHT_ELBOW,23.095155384782824,4.160768044111105,27
CapturedFrames_1.0_1.5_3.0,LEFT_ELBOW,-76.3508059421211,9.549731024911575,77
CapturedFrames_1.0_1.5_3.0,RIGHT_ELBOW,79.51490453237847,5.535222724162563,77
CapturedFrames_1.0_1.5_4.0,LEFT_ELBOW,-75.11175134616826,8.407749925335072,63
CapturedFrames_1.0_1.5_4.0,RIGHT_ELBOW,79.31574512882256,6.154052943038099,63
CapturedFrames_1.0_1.5_5.0,LEFT_ELBOW,-74.53421572640443,8.185700599294314,39
CapturedFrames_1.0_1.5_5.0,RIGHT_ELBOW,79.81357236762983,4.5108117197867585,39
CapturedFrames_1.0_1.5_6.0,LEFT_ELBOW,-75.78732546754236,6.719919504241048,25
CapturedFrames_1.0_1.5_6.0,RIGHT_ELBOW,80.52457086110586,3.566450357581601,25
CapturedFrames_1.0_2.0_-3.0,LEFT_ELBOW,-28.602826345447784,9.240960920132796,70
CapturedFrames_1.0_2.0_-3.0,RIGHT_ELBOW,24.413445787120793,5.8194504809636145,70
CapturedFrames_1.0_2.0_-4.0,LEFT_ELBOW,-23.36610132105371,10.9359005454754,68
CapturedFrames_1.0_2.0_-4.0,RIGHT_ELBOW,25.124672690854027,3.444352178521889,68
CapturedFrames_1.0_2.0_-5.0,LEFT_ELBOW,-22.803615266278722,6.872851540026572,48
CapturedFrames_1.0_2.0_-5.0,RIGHT_ELBOW,24.70434842507721,3.1245622430960487,48
CapturedFrames_1.0_2.0_-6.0,LEFT_ELBOW,-21.830375982356102,6.16578193036504,24
CapturedFrames_1.0_2.0_-6.0,RIGHT_ELBOW,24.35390468669765,4.005080655994543,24
CapturedFrames_1.0_2.0_3.0,LEFT_ELBOW,-77.35595735385158,10.82650485450122,77
CapturedFrames_1.0_2.0_3.0,RIGHT_ELBOW,78.28460524893534,22.04053304005194,77
CapturedFrames_1.0_2.0_4.0,LEFT_ELBOW,-77.35028420402084,8.660572211733465,66
CapturedFrames_1.0_2.0_4.0,RIGHT_ELBOW,81.14587858748824,4.918280065990003,66
CapturedFrames_1.0_2.0_5.0,LEFT_ELBOW,-74.3110817897608,8.626589842865677,37
CapturedFrames_1.0_2.0_5.0,RIGHT_ELBOW,80.96200003644358,4.672292863616695,37
CapturedFrames_1.0_2.0_6.0,LEFT_ELBOW,-72.43092460258617,8.185999329795427,17
CapturedFrames_1.0_2.0_6.0,RIGHT_ELBOW,81.6619810977969,3.9260822215094477,17
CapturedFrames_2.0_0.5_-3.0,LEFT_ELBOW,-32.10214949440504,13.653494067081391,54
CapturedFrames_2.0_0.5_-3.0,RIGHT_ELBOW,30.46832771271773,12.765815280382666,54
CapturedFrames_2.0_0.5_-4.0,LEFT_ELBOW,-29.719766651521883,14.487073707596348,47
CapturedFrames_2.0_0.5_-4.0,RIGHT_ELBOW,28.05803992139808,10.759995401042206,47
CapturedFrames_2.0_0.5_-5.0,LEFT_ELBOW,-26.23064204170281,11.49186666163799,40
CapturedFrames_2.0_0.5_-5.0,RIGHT_ELBOW,24.688989862632745,8.826525578139574,40
CapturedFrames_2.0_0.5_-6.0,LEFT_ELBOW,-21.61979747708652,9.292212189653943,22
CapturedFrames_2.0_0.5_-6.0,RIGHT_ELBOW,21.837977980254937,8.239137063703083,22
CapturedFrames_2.0_0.5_3.0,LEFT_ELBOW,-68.57054549922759,12.921092646108638,57
CapturedFrames_2.0_0.5_3.0,RIGHT_ELBOW,73.41282685138819,9.755877950893826,57
CapturedFrames_2.0_0.5_4.0,LEFT_ELBOW,-67.46032492149223,13.054132149599775,49
CapturedFrames_2.0_0.5_4.0,RIGHT_ELBOW,73.67962569868133,11.329020768831606,49
CapturedFrames_2.0_0.5_5.0,LEFT_ELBOW,-69.15522942707666,12.63098981297345,36
CapturedFrames_2.0_0.5_5.0,RIGHT_ELBOW,76.06118948408216,9.469894445224437,36
CapturedFrames_2.0_0.5_6.0,LEFT_ELBOW,-62.785652231201716,10.564690846618003,13
CapturedFrames_2.0_0.5_6.0,RIGHT_ELBOW,73.45500574836818,8.073317027698014,13
CapturedFrames_2.0_1.0_-3.0,LEFT_ELBOW,-32.7848878016166,12.53329120235363,60
CapturedFrames_2.0_1.0_-3.0,RIGHT_ELBOW,32.779909221291746,16.298428796880636,60
CapturedFrames_2.0_1.0_-4.0,LEFT_ELBOW,-29.42073017724309,12.224210642093631,52
CapturedFrames_2.0_1.0_-4.0,RIGHT_ELBOW,28.96895249995362,9.49077836571611,52
CapturedFrames_2.0_1.0_-5.0,LEFT_ELBOW,-26.974395165503747,10.7671057816727,45
CapturedFrames_2.0_1.0_-5.0,RIGHT_ELBOW,26.225564186631654,7.164861333227457,45
CapturedFrames_2.0_1.0_-6.0,LEFT_ELBOW,-21.506856399857593,7.3459445126309415,20
CapturedFrames_2.0_1.0_-6.0,RIGHT_ELBOW,23.61575504691383,6.813800559954812,20
CapturedFrames_2.0_1.0_3.0,LEFT_ELBOW,-70.12023342701072,10.746294901636656,64
CapturedFrames_2.0_1.0_3.0,RIGHT_ELBOW,75.3242306889219,9.810974693634833,64
CapturedFrames_2.0_1.0_4.0,LEFT_ELBOW,-69.51325926486767,11.581039060669621,52
CapturedFrames_2.0_1.0_4.0,RIGHT_ELBOW,74.5443529817814,11.532308835496783,52
CapturedFrames_2.0_1.0_5.0,LEFT_ELBOW,-72.42958055533208,10.358253248061844,30
CapturedFrames_2.0_1.0_5.0,RIGHT_ELBOW,78.04227405286282,10.105020861096092,30
CapturedFrames_2.0_1.0_6.0,LEFT_ELBOW,-67.0523133120299,12.37014232593651,13
CapturedFrames_2.0_1.0_6.0,RIGHT_ELBOW,77.46171945203753,9.8027586892995,13
CapturedFrames_2.0_1.5_-3.0,LEFT_ELBOW,-33.26509166289639,11.304764247063575,63
CapturedFrames_2.0_1.5_-3.0,RIGHT_ELBOW,33.45779726199708,13.843138098739159,63
CapturedFrames_2.0_1.5_-4.0,LEFT_ELBOW,-28.790903088675527,11.951455123947875,54
CapturedFrames_2.0_1.5_-4.0,RIGHT_ELBOW,30.194167145470217,7.697593134612679,54
CapturedFrames_2.0_1.5_-5.0,LEFT_ELBOW,-25.743045607849986,10.636435979705944,45
CapturedFrames_2.0_1.5_-5.0,RIGHT_ELBOW,27.01226074715469,5.320862321632464,45
CapturedFrames_2.0_1.5_-6.0,LEFT_ELBOW,-24.64136816934288,9.709191900082587,26
CapturedFrames_2.0_1.5_-6.0,RIGHT_ELBOW,25.456375604713063,5.792351338716812,26
CapturedFrames_2.0_1.5_3.0,LEFT_ELBOW,-69.9735735010237,10.314915391942993,73
CapturedFrames_2.0_1.5_3.0,RIGHT_ELBOW,75.03521495675504,10.907284252840322,73
CapturedFrames_2.0_1.5_4.0,LEFT_ELBOW,-70.65342155357787,10.323801144488288,54
CapturedFrames_2.0_1.5_4.0,RIGHT_ELBOW,74.17710551207523,12.176544096643891,54
CapturedFrames_2.0_1.5_5.0,LEFT_ELBOW,-70.89800041378372,9.890194662348874,32
CapturedFrames_2.0_1.5_5.0,RIGHT_ELBOW,75.72105136169341,8.596435992096222,32
CapturedFrames_2.0_1.5_6.0,LEFT_ELBOW,-67.77053994395663,10.794845138932642,18
CapturedFrames_2.0_1.5_6.0,RIGHT_ELBOW,78.08467592748104,7.060518615527328,18
CapturedFrames_2.0_2.0_-3.0,LEFT_ELBOW,-33.427270427180815,10.526531378522966,66
CapturedFrames_2.0_2.0_-3.0,RIGHT_ELBOW,34.02625422740083,14.159791862311053,66
CapturedFrames_2.0_2.0_-4.0,LEFT_ELBOW,-29.56176434679171,12.646071208782747,62
CapturedFrames_2.0_2.0_-4.0,RIGHT_ELBOW,30.603400433960715,6.9526826998828275,62
CapturedFrames_2.0_2.0_-5.0,LEFT_ELBOW,-28.135023072559598,12.150772304800839,40
CapturedFrames_2.0_2.0_-5.0,RIGHT_ELBOW,28.611008981651942,6.0582650182618085,40
CapturedFrames_2.0_2.0_-6.0,LEFT_ELBOW,-22.361496443009308,9.040439850381357,21
CapturedFrames_2.0_2.0_-6.0,RIGHT_ELBOW,25.95163774387269,4.419079305750771,21
CapturedFrames_2.0_2.0_3.0,LEFT_ELBOW,-71.21078178126321,10.810717193857002,70
CapturedFrames_2.0_2.0_3.0,RIGHT_ELBOW,72.22614901539734,15.58391834185288,70
CapturedFrames_2.0_2.0_4.0,LEFT_ELBOW,-70.90928148084163,10.95989982249661,55
CapturedFrames_2.0_2.0_4.0,RIGHT_ELBOW,74.31197723136619,12.298900703909956,55
CapturedFrames_2.0_2.0_5.0,LEFT_ELBOW,-69.0791629607757,12.036305015958385,37
CapturedFrames_2.0_2.0_5.0,RIGHT_ELBOW,75.87051815012501,7.936808310527382,37
CapturedFrames_2.0_2.0_6.0,LEFT_ELBOW,-72.60912235820861,5.132514641783112,17
CapturedFrames_2.0_2.0_6.0,RIGHT_ELBOW,82.36831973124544,2.9814423845371634,17
CapturedFrames_3.0_0.5_-1.0,LEFT_ELBOW,-39.53810315965934,30.93136596277287,86
CapturedFrames_3.0_0.5_-1.0,RIGHT_ELBOW,39.49689661581953,32.17852210854482,86
CapturedFrames_3.0_0.5_-2.0,LEFT_ELBOW,-36.95885727707153,29.483859398540506,75
CapturedFrames_3.0_0.5_-2.0,RIGHT_ELBOW,36.2776315764718,33.56935438796125,75
CapturedFrames_3.0_0.5_-3.0,LEFT_ELBOW,-38.49696616777677,14.390917055099225,55
CapturedFrames_3.0_0.5_-3.0,RIGHT_ELBOW,39.3055097329248,12.808810753038449,55
CapturedFrames_3.0_0.5_-4.0,LEFT_ELBOW,-32.371367884227396,14.516654232290017,49
CapturedFrames_3.0_0.5_-4.0,RIGHT_ELBOW,34.06566617809373,11.183904588765838,49
CapturedFrames_3.0_0.5_-5.0,LEFT_ELBOW,-32.188553463188924,13.403456950581248,35
CapturedFrames_3.0_0.5_-5.0,RIGHT_ELBOW,30.772527973871476,9.349513589639198,35
CapturedFrames_3.0_0.5_-6.0,LEFT_ELBOW,-18.870562908977515,7.826593786422067,12
CapturedFrames_3.0_0.5_-6.0,RIGHT_ELBOW,22.297794904231022,7.58522577995667,12
CapturedFrames_3.0_0.5_0.0,LEFT_ELBOW,-49.447339840279135,24.16548395556897,95
CapturedFrames_3.0_0.5_0.0,RIGHT_ELBOW,50.43206904970621,29.099048781596007,95
CapturedFrames_3.0_0.5_1.0,LEFT_ELBOW,-57.3461134021842,21.73521066392556,98
CapturedFrames_3.0_0.5_1.0,RIGHT_ELBOW,61.662665901557794,26.340164657897343,98
CapturedFrames_3.0_0.5_2.0,LEFT_ELBOW,-62.00615059915623,12.145076844019405,78
CapturedFrames_3.0_0.5_2.0,RIGHT_ELBOW,65.73772554287379,13.136785123331647,78
CapturedFrames_3.0_0.5_3.0,LEFT_ELBOW,-62.519055357115086,13.156467048779735,52
CapturedFrames_3.0_0.5_3.0,RIGHT_ELBOW,64.23198324769969,14.561063490983754,52
CapturedFrames_3.0_0.5_4.0,LEFT_ELBOW,-64.60371410894797,12.81311126738609,40
CapturedFrames_3.0_0.5_4.0,RIGHT_ELBOW,65.86432987425233,12.776226785807298,40
CapturedFrames_3.0_0.5_5.0,LEFT_ELBOW,-64.0383132058649,13.42785249904439,24
CapturedFrames_3.0_0.5_5.0,RIGHT_ELBOW,69.25545502660437,11.750021783234233,24
CapturedFrames_3.0_0.5_6.0,LEFT_ELBOW,-51.084160726208204,3.896014205953292,4
CapturedFrames_3.0_0.5_6.0,RIGHT_ELBOW,57.274465357606275,3.9135506689392017,4
CapturedFrames_3.0_1.0_-1.0,LEFT_ELBOW,-44.00127526490982,13.263697203842307,85
CapturedFrames_3.0_1.0_-1.0,RIGHT_ELBOW,44.0349442038095,21.14697152955229,85
CapturedFrames_3.0_1.0_-2.0,LEFT_ELBOW,-41.315017228809516,13.284301154843222,73
CapturedFrames_3.0_1.0_-2.0,RIGHT_ELBOW,42.398737133134354,17.780278030965555,73
CapturedFrames_3.0_1.0_-3.0,LEFT_ELBOW,-38.2567090409937,10.59486691435407,66
CapturedFrames_3.0_1.0_-3.0,RIGHT_ELBOW,39.67632089428333,13.347071908907024,66
CapturedFrames_3.0_1.0_-4.0,LEFT_ELBOW,-32.163775096680226,13.069460655681485,48
CapturedFrames_3.0_1.0_-4.0,RIGHT_ELBOW,34.051679495432026,11.174014443772789,48
CapturedFrames_3.0_1.0_-5.0,LEFT_ELBOW,-32.0750215311603,12.355829704594859,34
CapturedFrames_3.0_1.0_-5.0,RIGHT_ELBOW,32.4889599371906,7.7332055427240975,34
CapturedFrames_3.0_1.0_-6.0,LEFT_ELBOW,-22.53360135735089,7.076943661424427,18
CapturedFrames_3.0_1.0_-6.0,RIGHT_ELBOW,25.100429615100847,7.882742664873185,18
CapturedFrames_3.0_1.0_0.0,LEFT_ELBOW,-49.382677774316065,23.42059174523844,91
CapturedFrames_3.0_1.0_0.0,RIGHT_ELBOW,51.54062741998441,32.123706805319,91
CapturedFrames_3.0_1.0_1.0,LEFT_ELBOW,-58.37373979555365,11.278804461730322,97
CapturedFrames_3.0_1.0_1.0,RIGHT_ELBOW,64.11538982792666,26.58507762781539,97
CapturedFrames_3.0_1.0_2.0,LEFT_ELBOW,-63.34959062538152,10.221743333912684,86
CapturedFrames_3.0_1.0_2.0,RIGHT_ELBOW,68.64632835379489,14.19914726910601,86
CapturedFrames_3.0_1.0_3.0,LEFT_ELBOW,-63.61172528716646,12.662789372823969,63
CapturedFrames_3.0_1.0_3.0,RIGHT_ELBOW,65.69819230745432,16.013059410048772,63
CapturedFrames_3.0_1.0_4.0,LEFT_ELBOW,-65.64378331399685,11.999286226419356,38
CapturedFrames_3.0_1.0_4.0,RIGHT_ELBOW,66.59575094558811,13.614803452773987,38
CapturedFrames_3.0_1.0_5.0,LEFT_ELBOW,-66.47570575558032,12.899034605043703,21
CapturedFrames_3.0_1.0_5.0,RIGHT_ELBOW,71.10161209178074,11.864340722500536,21
CapturedFrames_3.0_1.0_6.0,LEFT_ELBOW,-65.61050608933847,12.33771494449457,7
CapturedFrames_3.0_1.0_6.0,RIGHT_ELBOW,72.93214678731843,11.5608225855048,7
CapturedFrames_3.0_1.5_-1.0,LEFT_ELBOW,-44.903285697047124,12.386386712216432,86
CapturedFrames_3.0_1.5_-1.0,RIGHT_ELBOW,45.386295437976855,23.249478839219577,86
CapturedFrames_3.0_1.5_-2.0,LEFT_ELBOW,-40.40911805065812,11.846018150395814,81
CapturedFrames_3.0_1.5_-2.0,RIGHT_ELBOW,43.05621084380681,19.399488692395416,81
CapturedFrames_3.0_1.5_-3.0,LEFT_ELBOW,-37.38543705717649,12.28572505648193,58
CapturedFrames_3.0_1.5_-3.0,RIGHT_ELBOW,42.89515961125025,13.075100136939676,58
CapturedFrames_3.0_1.5_-4.0,LEFT_ELBOW,-31.851939232982822,12.6019340060194,46
CapturedFrames_3.0_1.5_-4.0,RIGHT_ELBOW,36.98249472447016,9.831568875060883,46
CapturedFrames_3.0_1.5_-5.0,LEFT_ELBOW,-32.73277694347067,12.903424678665255,32
CapturedFrames_3.0_1.5_-5.0,RIGHT_ELBOW,35.01313196428889,8.372322656366153,32
CapturedFrames_3.0_1.5_-6.0,LEFT_ELBOW,-23.587026211284986,7.599875594789082,17
CapturedFrames_3.0_1.5_-6.0,RIGHT_ELBOW,26.73478757143047,5.614050215738115,17
CapturedFrames_3.0_1.5_0.0,LEFT_ELBOW,-43.62582049226223,41.08074657464005,88
CapturedFrames_3.0_1.5_0.0,RIGHT_ELBOW,45.03751037301908,48.05119511237184,88
CapturedFrames_3.0_1.5_1.0,LEFT_ELBOW,-55.88975731780229,24.0183682239373,96
CapturedFrames_3.0_1.5_1.0,RIGHT_ELBOW,62.83209427510966,35.91733117226651,96
CapturedFrames_3.0_1.5_2.0,LEFT_ELBOW,-62.71926407249995,10.131225952220882,93
CapturedFrames_3.0_1.5_2.0,RIGHT_ELBOW,68.62460342431243,16.75886875111352,93
CapturedFrames_3.0_1.5_3.0,LEFT_ELBOW,-64.63941459948806,11.270776014189957,60
CapturedFrames_3.0_1.5_3.0,RIGHT_ELBOW,62.99329997377097,16.779933248089286,60
CapturedFrames_3.0_1.5_4.0,LEFT_ELBOW,-65.36552207931214,11.270795229891085,39
CapturedFrames_3.0_1.5_4.0,RIGHT_ELBOW,65.74022775559901,13.471537025528459,39
CapturedFrames_3.0_1.5_5.0,LEFT_ELBOW,-66.79636271944443,12.48467679288414,24
CapturedFrames_3.0_1.5_5.0,RIGHT_ELBOW,70.14304333713811,11.37370794050461,24
CapturedFrames_3.0_1.5_6.0,LEFT_ELBOW,-64.26809639427734,14.115223844995333,10
CapturedFrames_3.0_1.5_6.0,RIGHT_ELBOW,71.48065288546603,11.2971041557829,10
CapturedFrames_3.0_2.0_-1.0,LEFT_ELBOW,-45.525897074548034,10.802790273332153,88
CapturedFrames_3.0_2.0_-1.0,RIGHT_ELBOW,48.027540190103146,26.57619818486836,88
CapturedFrames_3.0_2.0_-2.0,LEFT_ELBOW,-40.14005442228623,11.314677540746317,74
CapturedFrames_3.0_2.0_-2.0,RIGHT_ELBOW,46.93519221607296,22.57124279462517,74
CapturedFrames_3.0_2.0_-3.0,LEFT_ELBOW,-36.021092044035555,12.486724710202619,69
CapturedFrames_3.0_2.0_-3.0,RIGHT_ELBOW,41.837733100036786,14.351760682797272,69
CapturedFrames_3.0_2.0_-4.0,LEFT_ELBOW,-31.22312575862333,13.021993877297774,43
CapturedFrames_3.0_2.0_-4.0,RIGHT_ELBOW,38.98945299589198,11.388949189627429,43
CapturedFrames_3.0_2.0_-5.0,LEFT_ELBOW,-32.07128258463815,12.71045629309325,33
CapturedFrames_3.0_2.0_-5.0,RIGHT_ELBOW,35.4694360188782,8.185383263794439,33
CapturedFrames_3.0_2.0_-6.0,LEFT_ELBOW,-22.566954581569203,7.453342515862343,13
CapturedFrames_3.0_2.0_-6.0,RIGHT_ELBOW,27.434473040410143,5.590141526959358,13
CapturedFrames_3.0_2.0_0.0,LEFT_ELBOW,-49.96676923546386,27.601294651497657,97
CapturedFrames_3.0_2.0_0.0,RIGHT_ELBOW,52.654635694559815,35.63407998833098,97
CapturedFrames_3.0_2.0_1.0,LEFT_ELBOW,-56.96259856300637,9.727093138904124,100
CapturedFrames_3.0_2.0_1.0,RIGHT_ELBOW,66.30336430447892,23.34056431091208,100
CapturedFrames_3.0_2.0_2.0,LEFT_ELBOW,-59.23456886536888,27.52847655567764,86
CapturedFrames_3.0_2.0_2.0,RIGHT_ELBOW,62.65032078139348,30.732792253359733,86
CapturedFrames_3.0_2.0_3.0,LEFT_ELBOW,-63.27425569946474,11.71323137202435,66
CapturedFrames_3.0_2.0_3.0,RIGHT_ELBOW,62.024186708072065,19.132469227526304,66
CapturedFrames_3.0_2.0_4.0,LEFT_ELBOW,-63.66113198236718,25.21614010570859,37
CapturedFrames_3.0_2.0_4.0,RIGHT_ELBOW,64.95426787131687,15.106741287489639,37
CapturedFrames_3.0_2.0_5.0,LEFT_ELBOW,-64.52215983603892,10.226343892160061,21
CapturedFrames_3.0_2.0_5.0,RIGHT_ELBOW,68.36253329420924,10.883028797205341,21
CapturedFrames_4.0_0.5_-1.0,LEFT_ELBOW,-48.317527375313325,14.912223488016638,92
CapturedFrames_4.0_0.5_-1.0,RIGHT_ELBOW,49.618062975138635,15.11677420872531,92
CapturedFrames_4.0_0.5_-2.0,LEFT_ELBOW,-44.62534732003233,15.009591529276726,59
CapturedFrames_4.0_0.5_-2.0,RIGHT_ELBOW,47.226750815513505,13.793829949721447,59
CapturedFrames_4.0_0.5_-3.0,LEFT_ELBOW,-40.30721249646503,14.476673401770705,48
CapturedFrames_4.0_0.5_-3.0,RIGHT_ELBOW,44.03209015059332,12.032011536982841,48
CapturedFrames_4.0_0.5_-4.0,LEFT_ELBOW,-38.28712192792077,14.948749814723657,31
CapturedFrames_4.0_0.5_-4.0,RIGHT_ELBOW,41.379547462630434,10.988386663226109,31
CapturedFrames_4.0_0.5_-5.0,LEFT_ELBOW,-27.36158418103856,12.946203461880206,18
CapturedFrames_4.0_0.5_-5.0,RIGHT_ELBOW,29.83410308536871,8.0449506564429,18
CapturedFrames_4.0_0.5_-6.0,LEFT_ELBOW,-18.30485803972074,4.2577233791169045,4
CapturedFrames_4.0_0.5_-6.0,RIGHT_ELBOW,22.78739121237783,4.000231154234791,4
CapturedFrames_4.0_0.5_0.0,LEFT_ELBOW,-51.08612094359143,15.114469033819642,105
CapturedFrames_4.0_0.5_0.0,RIGHT_ELBOW,54.08845118371451,17.42875247447092,105
CapturedFrames_4.0_0.5_1.0,LEFT_ELBOW,-55.75570521844856,14.38989242688094,102
CapturedFrames_4.0_0.5_1.0,RIGHT_ELBOW,58.47654134552033,16.310863850809906,102
CapturedFrames_4.0_0.5_2.0,LEFT_ELBOW,-56.16772314662359,13.57120688800174,58
CapturedFrames_4.0_0.5_2.0,RIGHT_ELBOW,55.23622956760567,14.149570151421274,58
CapturedFrames_4.0_0.5_3.0,LEFT_ELBOW,-41.382161725868556,18.887730217587684,17
CapturedFrames_4.0_0.5_3.0,RIGHT_ELBOW,42.72463919825269,15.082491291689673,17
CapturedFrames_4.0_0.5_4.0,LEFT_ELBOW,-61.42007323650005,11.064726298553929,26
CapturedFrames_4.0_0.5_4.0,RIGHT_ELBOW,59.61362531992034,12.83310284407011,26
CapturedFrames_4.0_0.5_5.0,LEFT_ELBOW,-52.55649023343967,8.660844412418678,9
CapturedFrames_4.0_0.5_5.0,RIGHT_ELBOW,53.37325256317076,10.381436645082399,9
CapturedFrames_4.0_1.0_-1.0,LEFT_ELBOW,-46.11945584306166,13.087826268766936,98
CapturedFrames_4.0_1.0_-1.0,RIGHT_ELBOW,49.89761389323028,16.91621750362942,98
CapturedFrames_4.0_1.0_-2.0,LEFT_ELBOW,-43.89182127829434,12.438380507426873,60
CapturedFrames_4.0_1.0_-2.0,RIGHT_ELBOW,50.25887471675687,14.008134188471582,60
CapturedFrames_4.0_1.0_-3.0,LEFT_ELBOW,-38.238925477351934,14.356256377035699,45
CapturedFrames_4.0_1.0_-3.0,RIGHT_ELBOW,45.915446585214845,12.524044418237315,45
