frame_id,camera,joint,gt_x,gt_y,gt_z,mp_x,mp_y,mp_z,theta_gt_deg,theta_mp_deg,delta_theta_deg,psi_gt_deg,psi_mp_deg,delta_psi_deg,error_3d,abs_delta_theta
11,CapturedFrames_-3.0_1.5_2.0,LEFT_ELBOW,-0.21366,0.18777,-0.1074849999999996,0.0325746536254882,0.0355914384126663,-0.0999403186142444,138.69014801235645,47.53405049796735,-91.1560975143891,-153.29460361102693,-71.9470840882805,81.34751952274642,0.2895630181326107,91.1560975143891
12,CapturedFrames_-3.0_1.5_2.0,LEFT_ELBOW,-0.222503,0.182502,-0.0962260000000001,0.0330580472946167,0.0393331050872802,-0.0774741657078265,140.64062034831295,49.95416710850732,-90.68645323980562,-156.61293792182337,-66.89216955777306,89.7207683640503,0.2935309398584276,90.68645323980562
13,CapturedFrames_-3.0_1.5_2.0,LEFT_ELBOW,-0.2297199999999999,0.1778389999999998,-0.0779689999999999,0.0359635353088378,0.0402747690677643,-0.0755070792511105,142.25455790490062,48.236597398538,-94.0179605063626,-161.2523331769894,-64.53184076379785,96.72049241319156,0.299195119645949,94.0179605063626
14,CapturedFrames_-3.0_1.5_2.0,LEFT_ELBOW,-0.2335229999999999,0.1746839999999999,-0.0531730000000001,0.0339627861976623,0.0403402298688888,-0.0933924317359923,143.20212755093135,49.90568607079751,-93.29644148013384,-167.17250120721164,-70.01586293194626,97.15663827526538,0.3020173787714682,93.29644148013384
15,CapturedFrames_-3.0_1.5_2.0,LEFT_ELBOW,-0.234297,0.172402,-0.0214199999999999,0.0332929790019989,0.0395144671201706,-0.080806448124349,143.6533709318866,49.88413185440948,-93.76923907747712,-174.7764016271673,-67.607901069642,107.1685005575253,0.3046149101373797,93.76923907747712
16,CapturedFrames_-3.0_1.5_2.0,LEFT_ELBOW,-0.233859,0.1721939999999999,0.0123619999999999,0.0337630808353424,0.0440053939819336,-0.1119849970564245,143.63520922809363,52.50282376953259,-91.13238545856105,176.9741091403253,-73.2221265723954,109.80376428727932,0.3217391374086218,91.13238545856105
43,CapturedFrames_-3.0_1.5_2.0,LEFT_ELBOW,-0.2225029999999999,0.1825029999999999,-0.0962259999999999,0.0379308760166168,0.0419826507568359,-0.1288907118141651,140.64046640854724,47.90252450923301,-92.73794189931424,-156.61293792182337,-73.60152323405298,83.0114146877704,0.297722615409649,92.73794189931424
44,CapturedFrames_-3.0_1.5_2.0,LEFT_ELBOW,-0.22972,0.1778389999999999,-0.0779699999999999,0.0347487330436706,0.0426595211029053,-0.1306295990943907,142.2545579049006,50.835122676403735,-91.41943522849684,-161.25210952584456,-75.10373400879176,86.1483755170528,0.3016458778922668,91.41943522849684
45,CapturedFrames_-3.0_1.5_2.0,LEFT_ELBOW,-0.233522,0.1746839999999999,-0.0531729999999999,0.0337525904178619,0.0435596704483032,-0.1316428743302822,143.20200986746687,52.229373338829,-90.97263652863788,-167.17244809386102,-75.61941922170216,91.55302887215883,0.3078746784989439,90.97263652863788
44,CapturedFrames_-3.0_1.5_3.0,LEFT_ELBOW,-0.229734,0.177885,-0.0780589999999999,0.030079036951065,0.0366140455007553,-0.1192599684000014,142.2490751089015,50.59633647942014,-91.65273862948136,-161.23327059259762,-75.84442646270222,85.38884412989539,0.2985930617947461,91.65273862948136
45,CapturedFrames_-3.0_1.5_3.0,LEFT_ELBOW,-0.233542,0.1747189999999999,-0.053349,0.0318493843078613,0.0393812954425811,-0.1069949390366672,143.1988576494564,51.03600958665129,-92.16284806280508,-167.132466216902,-73.42321169256256,93.70925452433946,0.3026991376182626,92.16284806280508
10,CapturedFrames_-4.0_1.5_-1.0,LEFT_ELBOW,-0.204761,0.191297,-0.109982,0.0479851067066192,0.0493163019418717,-0.1595513205975294,136.94702142229147,45.78382329280673,-91.16319812948474,-151.75869762859102,-73.26132471683647,78.49737291175455,0.2941024151905724,91.16319812948474
11,CapturedFrames_-4.0_1.5_-1.0,LEFT_ELBOW,-0.21367,0.187806,-0.1074190000000001,0.0461859405040739,0.0472648441791534,-0.160372033715248,138.68603119101593,45.66145919467438,-93.02457199634156,-153.3098057882953,-73.93399706823094,79.37580872006437,0.300134886466676,93.02457199634156
12,CapturedFrames_-4.0_1.5_-1.0,LEFT_ELBOW,-0.222515,0.182535,-0.0961989999999999,0.0405373871326446,0.0471227318048477,-0.1567939370870589,140.63705588092486,49.29619603486442,-91.34085984606044,-156.61992089628313,-75.5042068601732,81.11571403610992,0.3020013032331537,91.34085984606044
