folder_name,camera_x,camera_y,camera_z,height_label,azimuth_bin,azimuth_label,joint,n_frames,mean_cos_phi,mean_abs_cos_phi,mean_error_dot_mc,mean_error_norm,median_abs_cos_phi
CapturedFrames_-3.0_2.0_1.0,-3.0,2.0,1.0,Y=2.0,6,W,RIGHT_KNEE,96,0.6927571226247488,0.6927571226247488,1.1462794148186244,0.42078677611959664,0.780835987650817
CapturedFrames_-3.0_2.0_1.0,-3.0,2.0,1.0,Y=2.0,6,W,RIGHT_SHOULDER,96,-0.08876363337864401,0.45490863815675725,-0.1342175163987154,0.15746292962429487,0.4089362851791747
CapturedFrames_-3.0_2.0_1.0,-3.0,2.0,1.0,Y=2.0,6,W,RIGHT_WRIST,96,0.5764987400971381,0.6148488453176996,0.7506938709546106,0.4384458155144964,0.7045984639506687
CapturedFrames_-3.0_2.0_2.0,-3.0,2.0,2.0,Y=2.0,7,NW,LEFT_ANKLE,92,0.15520910512709904,0.37231484887041477,0.5398435301127322,0.5994929565159911,0.37025054882411124
CapturedFrames_-3.0_2.0_2.0,-3.0,2.0,2.0,Y=2.0,7,NW,LEFT_ELBOW,92,-0.7955060523929862,0.7955060523929862,-1.8328586957827309,0.6053688188533733,0.8971456910799158
CapturedFrames_-3.0_2.0_2.0,-3.0,2.0,2.0,Y=2.0,7,NW,LEFT_KNEE,92,-0.3600266984885832,0.4547423686855967,-0.599974071787323,0.3592622483603349,0.41735805949094984
CapturedFrames_-3.0_2.0_2.0,-3.0,2.0,2.0,Y=2.0,7,NW,LEFT_SHOULDER,92,-0.6406675478787278,0.6543506693250704,-1.392417008969764,0.5297722489559716,0.710833151747117
CapturedFrames_-3.0_2.0_2.0,-3.0,2.0,2.0,Y=2.0,7,NW,LEFT_WRIST,92,-0.6881051574665192,0.6930500938290025,-1.7797902423649807,0.6673170332201854,0.8401085232178733
CapturedFrames_-3.0_2.0_2.0,-3.0,2.0,2.0,Y=2.0,7,NW,RIGHT_ANKLE,92,0.6913665938652964,0.7024089318518909,2.4310088760290687,0.7719670932599617,0.7805708380834024
CapturedFrames_-3.0_2.0_2.0,-3.0,2.0,2.0,Y=2.0,7,NW,RIGHT_ELBOW,92,0.7090738321858956,0.7238663107034778,0.8463517582701175,0.3314650023278708,0.8716894087700223
CapturedFrames_-3.0_2.0_2.0,-3.0,2.0,2.0,Y=2.0,7,NW,RIGHT_KNEE,92,0.6561394682362562,0.6890427733331387,1.0851963270218454,0.41630484963703807,0.7820346796924658
CapturedFrames_-3.0_2.0_2.0,-3.0,2.0,2.0,Y=2.0,7,NW,RIGHT_SHOULDER,92,-0.0787281665226061,0.39626538550491786,-0.1569193298600442,0.17109966234929894,0.4243036565623366
CapturedFrames_-3.0_2.0_2.0,-3.0,2.0,2.0,Y=2.0,7,NW,RIGHT_WRIST,92,0.5277208547350828,0.5875973559362776,0.6958876206832327,0.4565546072346283,0.6811296262336659
CapturedFrames_-3.0_2.0_3.0,-3.0,2.0,3.0,Y=2.0,7,NW,LEFT_ANKLE,81,0.1237208660716899,0.4016649708812816,0.4921404506797703,0.5893180872657408,0.4536470815356309
CapturedFrames_-3.0_2.0_3.0,-3.0,2.0,3.0,Y=2.0,7,NW,LEFT_ELBOW,81,-0.8741428910698213,0.8741428910698213,-2.01104141535404,0.5869934578044063,0.9442789865462261
CapturedFrames_-3.0_2.0_3.0,-3.0,2.0,3.0,Y=2.0,7,NW,LEFT_KNEE,81,-0.42554244933111,0.5015594229084758,-0.7226023346700666,0.372887309684502,0.528396241254701
CapturedFrames_-3.0_2.0_3.0,-3.0,2.0,3.0,Y=2.0,7,NW,LEFT_SHOULDER,81,-0.7319578808739424,0.7319578808739424,-1.5722622847046657,0.5190034082893473,0.8206584675884058
CapturedFrames_-3.0_2.0_3.0,-3.0,2.0,3.0,Y=2.0,7,NW,LEFT_WRIST,81,-0.7781498571958725,0.7781498571958725,-2.018113058850135,0.6526362004759496,0.8379036335345299
CapturedFrames_-3.0_2.0_3.0,-3.0,2.0,3.0,Y=2.0,7,NW,RIGHT_ANKLE,81,0.7258318795388059,0.7258318795388059,2.7260325367717853,0.7964467941413282,0.8050549380233024
CapturedFrames_-3.0_2.0_3.0,-3.0,2.0,3.0,Y=2.0,7,NW,RIGHT_ELBOW,81,0.703403647275525,0.715248742754292,0.9313446241417029,0.35065639344412186,0.8749229971652873
CapturedFrames_-3.0_2.0_3.0,-3.0,2.0,3.0,Y=2.0,7,NW,RIGHT_KNEE,81,0.6632160352504174,0.6846946103621796,1.195557054535473,0.42489265509764484,0.8196307119023593
CapturedFrames_-3.0_2.0_3.0,-3.0,2.0,3.0,Y=2.0,7,NW,RIGHT_SHOULDER,81,-0.06754493760600774,0.3354648859383391,-0.14984313809572083,0.18057424146514933,0.3190878527707138
CapturedFrames_-3.0_2.0_3.0,-3.0,2.0,3.0,Y=2.0,7,NW,RIGHT_WRIST,81,0.48833945207601276,0.5659294507668629,0.7192064897337429,0.48093776042824454,0.6096897620126998
CapturedFrames_-3.0_2.0_4.0,-3.0,2.0,4.0,Y=2.0,7,NW,LEFT_ANKLE,42,0.0024573577776561195,0.45955520505888037,0.1901275345730673,0.6534815559590738,0.4451324316030304
CapturedFrames_-3.0_2.0_4.0,-3.0,2.0,4.0,Y=2.0,7,NW,LEFT_ELBOW,42,-0.926756993347161,0.926756993347161,-1.9963229938382923,0.5824160755936311,0.9263249348123208
CapturedFrames_-3.0_2.0_4.0,-3.0,2.0,4.0,Y=2.0,7,NW,LEFT_KNEE,42,-0.4768534669343477,0.5311050125599975,-0.8419949708507408,0.41435745418106373,0.5825593184970703
CapturedFrames_-3.0_2.0_4.0,-3.0,2.0,4.0,Y=2.0,7,NW,LEFT_SHOULDER,42,-0.7775580959155158,0.7775580959155158,-1.5438325615883464,0.5201291398382374,0.743964977714539
CapturedFrames_-3.0_2.0_4.0,-3.0,2.0,4.0,Y=2.0,7,NW,LEFT_WRIST,42,-0.8192962511795228,0.8192962511795228,-1.9902363347102312,0.6513524492664813,0.8600004956742255
CapturedFrames_-3.0_2.0_4.0,-3.0,2.0,4.0,Y=2.0,7,NW,RIGHT_ANKLE,42,0.7022788314098203,0.7079702911550805,2.6635725549483227,0.8131126091992973,0.7459100373491543
CapturedFrames_-3.0_2.0_4.0,-3.0,2.0,4.0,Y=2.0,7,NW,RIGHT_ELBOW,42,0.7090231503063936,0.7090231503063936,0.9815667431240116,0.36530379742940444,0.8181049838086141
CapturedFrames_-3.0_2.0_4.0,-3.0,2.0,4.0,Y=2.0,7,NW,RIGHT_KNEE,42,0.631945578457399,0.6508073425224599,1.155032232904271,0.43332189372755386,0.7348559997420696
CapturedFrames_-3.0_2.0_4.0,-3.0,2.0,4.0,Y=2.0,7,NW,RIGHT_SHOULDER,42,-0.033559235415705456,0.24643049294594135,-0.07507519258490136,0.19269587209693806,0.2436615928304258
CapturedFrames_-3.0_2.0_4.0,-3.0,2.0,4.0,Y=2.0,7,NW,RIGHT_WRIST,42,0.4707243820868717,0.5102973493273186,0.7458548220981454,0.49628484024869024,0.506312366921579
CapturedFrames_-3.0_2.0_5.0,-3.0,2.0,5.0,Y=2.0,7,NW,LEFT_ANKLE,27,0.10573772967946182,0.5457549010089334,0.6134546447659619,0.6713987707138064,0.5983160745753866
CapturedFrames_-3.0_2.0_5.0,-3.0,2.0,5.0,Y=2.0,7,NW,LEFT_ELBOW,27,-0.9627706570936022,0.9627706570936022,-2.2317737847546963,0.5604042124598686,0.9616319042185522
CapturedFrames_-3.0_2.0_5.0,-3.0,2.0,5.0,Y=2.0,7,NW,LEFT_KNEE,27,-0.4578843682521978,0.583902055150789,-0.826744955883044,0.4058608560781478,0.6851326859921856
CapturedFrames_-3.0_2.0_5.0,-3.0,2.0,5.0,Y=2.0,7,NW,LEFT_SHOULDER,27,-0.8647530916757659,0.8647530916757659,-1.762223390127146,0.48395143556833836,0.8498029226534707
CapturedFrames_-3.0_2.0_5.0,-3.0,2.0,5.0,Y=2.0,7,NW,LEFT_WRIST,27,-0.8685869829403359,0.8685869829403359,-2.345826671101845,0.6524580023622024,0.8920015955134384
CapturedFrames_-3.0_2.0_5.0,-3.0,2.0,5.0,Y=2.0,7,NW,RIGHT_ANKLE,27,0.6230434041053113,0.6983789371653751,2.596754546999719,0.8071985821588353,0.7943064785941545
CapturedFrames_-3.0_2.0_5.0,-3.0,2.0,5.0,Y=2.0,7,NW,RIGHT_ELBOW,27,0.6765756886750829,0.6813715527245096,1.0305560910259206,0.3649144437563693,0.7486986609436559
CapturedFrames_-3.0_2.0_5.0,-3.0,2.0,5.0,Y=2.0,7,NW,RIGHT_KNEE,27,0.5046272768504648,0.6170633751894699,0.9593674607816176,0.43642226541921264,0.7507549209197462
CapturedFrames_-3.0_2.0_5.0,-3.0,2.0,5.0,Y=2.0,7,NW,RIGHT_SHOULDER,27,-0.1166368542694375,0.19571717083545936,-0.13033845638537672,0.18533726416138183,0.13028228136810516
CapturedFrames_-3.0_2.0_5.0,-3.0,2.0,5.0,Y=2.0,7,NW,RIGHT_WRIST,27,0.37983719239293756,0.4174411141840846,0.6622529538533318,0.5000021664257955,0.3356802794227583
CapturedFrames_-3.0_2.0_6.0,-3.0,2.0,6.0,Y=2.0,7,NW,LEFT_ANKLE,7,-0.7305837935218568,0.7305837935218568,-2.258674197644486,0.6797347412380654,0.757579068452805
CapturedFrames_-3.0_2.0_6.0,-3.0,2.0,6.0,Y=2.0,7,NW,LEFT_ELBOW,7,-0.9245729058610223,0.9245729058610223,-1.753321206963799,0.41638158925186947,0.921933633850762
CapturedFrames_-3.0_2.0_6.0,-3.0,2.0,6.0,Y=2.0,7,NW,LEFT_KNEE,7,-0.8299793856612404,0.8299793856612404,-2.0870293126189603,0.5633414667484933,0.8297484139747678
CapturedFrames_-3.0_2.0_6.0,-3.0,2.0,6.0,Y=2.0,7,NW,LEFT_SHOULDER,7,-0.9330643338413015,0.9330643338413015,-1.9321552317198591,0.46257306042208807,0.939495432545952
CapturedFrames_-3.0_2.0_6.0,-3.0,2.0,6.0,Y=2.0,7,NW,LEFT_WRIST,7,-0.8610671865207192,0.8610671865207192,-2.0034042652803716,0.4997056887088779,0.8604020503906293
CapturedFrames_-3.0_2.0_6.0,-3.0,2.0,6.0,Y=2.0,7,NW,RIGHT_ANKLE,7,0.8697757882570931,0.8697757882570931,4.993906644708518,1.115690957021652,0.8625717163314554
CapturedFrames_-3.0_2.0_6.0,-3.0,2.0,6.0,Y=2.0,7,NW,RIGHT_ELBOW,7,0.2098493924776748,0.2098493924776748,0.4430887747491759,0.4617887659830879,0.2514949224878334
CapturedFrames_-3.0_2.0_6.0,-3.0,2.0,6.0,Y=2.0,7,NW,RIGHT_KNEE,7,0.9363692511995054,0.9363692511995054,2.21667288013396,0.48588112866732885,0.9317884616231159
CapturedFrames_-3.0_2.0_6.0,-3.0,2.0,6.0,Y=2.0,7,NW,RIGHT_SHOULDER,7,-0.40362000156220085,0.40362000156220085,-0.4567237213002682,0.24513234163294578,0.40076649471730746
CapturedFrames_-3.0_2.0_6.0,-3.0,2.0,6.0,Y=2.0,7,NW,RIGHT_WRIST,7,-0.1665848896039193,0.1665848896039193,-0.5431581140969777,0.7123344875734253,0.17747458077770067
CapturedFrames_-4.0_0.5_-1.0,-4.0,0.5,-1.0,Y=0.5,6,W,LEFT_ANKLE,99,-0.23605874839849025,0.439175905849349,-0.3467032561366029,0.3806556266562848,0.44574157621599436
CapturedFrames_-4.0_0.5_-1.0,-4.0,0.5,-1.0,Y=0.5,6,W,LEFT_ELBOW,99,-0.21581821015127278,0.396028769322695,-0.43020348963694716,0.5129027021085306,0.41254746474877446
CapturedFrames_-4.0_0.5_-1.0,-4.0,0.5,-1.0,Y=0.5,6,W,LEFT_KNEE,99,-0.17816804912972703,0.40542871614102655,-0.18065644372269482,0.32190590460890695,0.42058236922090686
CapturedFrames_-4.0_0.5_-1.0,-4.0,0.5,-1.0,Y=0.5,6,W,LEFT_SHOULDER,99,0.16636083402850604,0.4251670007588541,0.24054867118195714,0.40477478183979054,0.3792289712300527
CapturedFrames_-4.0_0.5_-1.0,-4.0,0.5,-1.0,Y=0.5,6,W,LEFT_WRIST,99,-0.1770410277786812,0.46592418649192086,-0.21198283960810013,0.544326500309216,0.44072237505863815
CapturedFrames_-4.0_0.5_-1.0,-4.0,0.5,-1.0,Y=0.5,6,W,RIGHT_ANKLE,99,0.23802995816096817,0.41774527878085294,0.4134477130538463,0.5467373726300975,0.3964362775051753
CapturedFrames_-4.0_0.5_-1.0,-4.0,0.5,-1.0,Y=0.5,6,W,RIGHT_ELBOW,99,0.5580153537188444,0.5843011942286305,0.802952407580141,0.32138190336784883,0.6264793516433301
CapturedFrames_-4.0_0.5_-1.0,-4.0,0.5,-1.0,Y=0.5,6,W,RIGHT_KNEE,99,0.44951833951327086,0.5509394315181636,0.5563042660875541,0.3210972685086045,0.6161230932900292
CapturedFrames_-4.0_0.5_-1.0,-4.0,0.5,-1.0,Y=0.5,6,W,RIGHT_SHOULDER,99,0.11816380639572548,0.3523177437017128,0.05760696354245508,0.17484721660208985,0.3860855367846114
CapturedFrames_-4.0_0.5_-1.0,-4.0,0.5,-1.0,Y=0.5,6,W,RIGHT_WRIST,99,0.6808148375438193,0.6975495287797988,1.1007163387778618,0.355748782134166,0.8289020131901249
CapturedFrames_-4.0_0.5_-2.0,-4.0,0.5,-2.0,Y=0.5,5,SW,LEFT_ANKLE,86,-0.18749567563309757,0.4919609208508366,-0.18669985727711033,0.3769899731160312,0.5295673809383812
CapturedFrames_-4.0_0.5_-2.0,-4.0,0.5,-2.0,Y=0.5,5,SW,LEFT_ELBOW,86,-0.09953259171089716,0.32139858397701054,-0.1528801338394278,0.4851922624696815,0.25168480147881667
CapturedFrames_-4.0_0.5_-2.0,-4.0,0.5,-2.0,Y=0.5,5,SW,LEFT_KNEE,86,-0.06452117484717418,0.36360351119066026,0.0328168628887128,0.30913185443941055,0.28860824112059236
CapturedFrames_-4.0_0.5_-2.0,-4.0,0.5,-2.0,Y=0.5,5,SW,LEFT_SHOULDER,86,0.3089589251076541,0.4179993498765382,0.4410151254186464,0.37153898463918156,0.4216712928901081
CapturedFrames_-4.0_0.5_-2.0,-4.0,0.5,-2.0,Y=0.5,5,SW,LEFT_WRIST,86,-0.06140903076656078,0.4402901969247551,0.11597559021749818,0.5232511161180533,0.40896881177150823
CapturedFrames_-4.0_0.5_-2.0,-4.0,0.5,-2.0,Y=0.5,5,SW,RIGHT_ANKLE,86,0.16169945966173443,0.4027355042617199,0.11164108144617023,0.5270512624283334,0.3996858672112037
CapturedFrames_-4.0_0.5_-2.0,-4.0,0.5,-2.0,Y=0.5,5,SW,RIGHT_ELBOW,86,0.4556081585028009,0.5240025298293836,0.6224066158382608,0.30803553506068126,0.5290481386171743
CapturedFrames_-4.0_0.5_-2.0,-4.0,0.5,-2.0,Y=0.5,5,SW,RIGHT_KNEE,86,0.39525990419882295,0.5274683485555937,0.4278435447323654,0.30784366283933107,0.549846136504231
CapturedFrames_-4.0_0.5_-2.0,-4.0,0.5,-2.0,Y=0.5,5,SW,RIGHT_SHOULDER,86,-0.07552116590502748,0.3313982225846656,-0.10553997399596682,0.1813565699675633,0.28310471747175525
CapturedFrames_-4.0_0.5_-2.0,-4.0,0.5,-2.0,Y=0.5,5,SW,RIGHT_WRIST,86,0.6241546499481355,0.677135147525651,1.0213882778726515,0.3446647229767307,0.8301720093338127
CapturedFrames_-4.0_0.5_-3.0,-4.0,0.5,-3.0,Y=0.5,5,SW,LEFT_ANKLE,68,-0.13597853726733053,0.4616102936573163,-0.024789036810943747,0.3755708426019924,0.5134482390148638
CapturedFrames_-4.0_0.5_-3.0,-4.0,0.5,-3.0,Y=0.5,5,SW,LEFT_ELBOW,68,-0.07744447715926879,0.2636670670386259,-0.09396189757674024,0.4748269799458928,0.17688990060094345
CapturedFrames_-4.0_0.5_-3.0,-4.0,0.5,-3.0,Y=0.5,5,SW,LEFT_KNEE,68,0.02880156534358666,0.2958877093143021,0.15591571121617298,0.32580451343903244,0.23430134539637437
CapturedFrames_-4.0_0.5_-3.0,-4.0,0.5,-3.0,Y=0.5,5,SW,LEFT_SHOULDER,68,0.3409896411652935,0.3959789754956263,0.49265460673362116,0.3597382796022337,0.38650488450491294
CapturedFrames_-4.0_0.5_-3.0,-4.0,0.5,-3.0,Y=0.5,5,SW,LEFT_WRIST,68,-0.05096028800768896,0.43710996393718504,0.14701754902830197,0.5113269524382221,0.44898928507040325
CapturedFrames_-4.0_0.5_-3.0,-4.0,0.5,-3.0,Y=0.5,5,SW,RIGHT_ANKLE,68,0.0992773972715846,0.3361360112571832,0.025273513790479922,0.5344034486037683,0.317160134901115
CapturedFrames_-4.0_0.5_-3.0,-4.0,0.5,-3.0,Y=0.5,5,SW,RIGHT_ELBOW,68,0.4345779683573578,0.4942196084058241,0.5842157939979447,0.3059519002981842,0.507507526178693
CapturedFrames_-4.0_0.5_-3.0,-4.0,0.5,-3.0,Y=0.5,5,SW,RIGHT_KNEE,68,0.36928538984836273,0.4724571666477734,0.4056215766224336,0.3105324172328856,0.462963766123625
CapturedFrames_-4.0_0.5_-3.0,-4.0,0.5,-3.0,Y=0.5,5,SW,RIGHT_SHOULDER,68,-0.13929556691102304,0.29448592904363935,-0.15716159764554055,0.18537339595629873,0.3641146895485935
CapturedFrames_-4.0_0.5_-3.0,-4.0,0.5,-3.0,Y=0.5,5,SW,RIGHT_WRIST,68,0.6398444298659288,0.6848069708145673,1.0162738215935263,0.33993878319450477,0.8739112261667847
CapturedFrames_-4.0_0.5_-4.0,-4.0,0.5,-4.0,Y=0.5,5,SW,LEFT_ANKLE,47,-0.07799144965541667,0.4788352702121874,0.008266727320393285,0.3772843787674754,0.48299037450912624
CapturedFrames_-4.0_0.5_-4.0,-4.0,0.5,-4.0,Y=0.5,5,SW,LEFT_ELBOW,47,0.011817229775603967,0.2258887570645226,0.08192876575882223,0.4541603147308184,0.23682956802777042
CapturedFrames_-4.0_0.5_-4.0,-4.0,0.5,-4.0,Y=0.5,5,SW,LEFT_KNEE,47,0.10855469991175948,0.3345050219501986,0.27911136691601246,0.3257188988201028,0.3164690581797748
CapturedFrames_-4.0_0.5_-4.0,-4.0,0.5,-4.0,Y=0.5,5,SW,LEFT_SHOULDER,47,0.4344866390017786,0.4344866390017786,0.6873565116925214,0.3585871415942396,0.5485879771441847
CapturedFrames_-4.0_0.5_-4.0,-4.0,0.5,-4.0,Y=0.5,5,SW,LEFT_WRIST,47,-8.9728147953227e-05,0.37878836114109865,0.21184037612533949,0.467213661268078,0.34922129130410384
CapturedFrames_-4.0_0.5_-4.0,-4.0,0.5,-4.0,Y=0.5,5,SW,RIGHT_ANKLE,47,0.01566477457728028,0.29480543396455267,-0.14945961572035674,0.5175912726760492,0.26631291558981396
CapturedFrames_-4.0_0.5_-4.0,-4.0,0.5,-4.0,Y=0.5,5,SW,RIGHT_ELBOW,47,0.39399384750546546,0.42797025789366216,0.5249099979322401,0.2930067851229777,0.46414604210140964
CapturedFrames_-4.0_0.5_-4.0,-4.0,0.5,-4.0,Y=0.5,5,SW,RIGHT_KNEE,47,0.29241705265989404,0.38377342795807634,0.32260684780080906,0.30468361542847766,0.35546839487965415
CapturedFrames_-4.0_0.5_-4.0,-4.0,0.5,-4.0,Y=0.5,5,SW,RIGHT_SHOULDER,47,-0.2646701727820682,0.30907384450884107,-0.23367158460072424,0.18330671768857795,0.34112563591735573
CapturedFrames_-4.0_0.5_-4.0,-4.0,0.5,-4.0,Y=0.5,5,SW,RIGHT_WRIST,47,0.6623712307622835,0.6781273571406219,1.04916932541847,0.32645870388735365,0.8893624192625834
CapturedFrames_-4.0_0.5_-5.0,-4.0,0.5,-5.0,Y=0.5,5,SW,LEFT_ANKLE,28,-0.027826737441770017,0.5603882220825466,0.1670311746630164,0.3645224410416075,0.6136414046844548
CapturedFrames_-4.0_0.5_-5.0,-4.0,0.5,-5.0,Y=0.5,5,SW,LEFT_ELBOW,28,0.10113258229288992,0.19558612100594716,0.2567066209489553,0.4215067466470991,0.12382652368831049
CapturedFrames_-4.0_0.5_-5.0,-4.0,0.5,-5.0,Y=0.5,5,SW,LEFT_KNEE,28,0.20416433248044538,0.35046253251380105,0.40688304372929984,0.31111650157821424,0.3894174694711091
CapturedFrames_-4.0_0.5_-5.0,-4.0,0.5,-5.0,Y=0.5,5,SW,LEFT_SHOULDER,28,0.563317519319573,0.563317519319573,0.8052675190729833,0.3170023770391698,0.47923337487368534
CapturedFrames_-4.0_0.5_-5.0,-4.0,0.5,-5.0,Y=0.5,5,SW,LEFT_WRIST,28,0.09333905776073215,0.38996385502581254,0.47147999601321766,0.4451591996031903,0.35558359582487364
CapturedFrames_-4.0_0.5_-5.0,-4.0,0.5,-5.0,Y=0.5,5,SW,RIGHT_ANKLE,28,-0.004247788253683922,0.33596153180004673,-0.207482167098588,0.4691129895521743,0.29866893648511095
CapturedFrames_-4.0_0.5_-5.0,-4.0,0.5,-5.0,Y=0.5,5,SW,RIGHT_ELBOW,28,0.28099725627263417,0.42813414375996406,0.3891103223233678,0.2935142886906185,0.4019524524515086
CapturedFrames_-4.0_0.5_-5.0,-4.0,0.5,-5.0,Y=0.5,5,SW,RIGHT_KNEE,28,0.21082040809006397,0.349667995068072,0.21309599191966505,0.2890811978858772,0.31400814864108567
CapturedFrames_-4.0_0.5_-5.0,-4.0,0.5,-5.0,Y=0.5,5,SW,RIGHT_SHOULDER,28,-0.3770471565712241,0.3770471565712241,-0.3389179603884965,0.1828962174871759,0.42688612870478404
CapturedFrames_-4.0_0.5_-5.0,-4.0,0.5,-5.0,Y=0.5,5,SW,RIGHT_WRIST,28,0.5601929145563557,0.669912568579489,0.9322601325947607,0.319335040356239,0.867068467926066
CapturedFrames_-4.0_0.5_-6.0,-4.0,0.5,-6.0,Y=0.5,5,SW,LEFT_ANKLE,14,0.3037306005781644,0.46880731296756073,0.7999205350996036,0.405608853887479,0.49498671032197444
CapturedFrames_-4.0_0.5_-6.0,-4.0,0.5,-6.0,Y=0.5,5,SW,LEFT_ELBOW,14,0.13185842287319258,0.14644081663850048,0.25411539484710005,0.3814736602098575,0.11914937578054619
CapturedFrames_-4.0_0.5_-6.0,-4.0,0.5,-6.0,Y=0.5,5,SW,LEFT_KNEE,14,0.45372777110534124,0.45372777110534124,0.8504219005011063,0.38087975484934955,0.47646461555097225
CapturedFrames_-4.0_0.5_-6.0,-4.0,0.5,-6.0,Y=0.5,5,SW,LEFT_SHOULDER,14,0.617058923531964,0.617058923531964,0.969753299159175,0.31469147472396536,0.6224146279442553
CapturedFrames_-4.0_0.5_-6.0,-4.0,0.5,-6.0,Y=0.5,5,SW,LEFT_WRIST,14,-0.0379427247419043,0.1739648389590387,-0.01936398236904271,0.35769758846585836,0.1537322761586778
CapturedFrames_-4.0_0.5_-6.0,-4.0,0.5,-6.0,Y=0.5,5,SW,RIGHT_ANKLE,14,-0.26654128114543857,0.33508264116390635,-0.8443829445559825,0.5377427364206836,0.39122935845437035
CapturedFrames_-4.0_0.5_-6.0,-4.0,0.5,-6.0,Y=0.5,5,SW,RIGHT_ELBOW,14,0.3899380586529964,0.3899380586529964,0.5610868929973902,0.28225616707208456,0.3322695016594351
CapturedFrames_-4.0_0.5_-6.0,-4.0,0.5,-6.0,Y=0.5,5,SW,RIGHT_KNEE,14,-0.08629015147900616,0.1979689638088465,-0.16964211630190015,0.3239827135696713,0.19316201703712343
CapturedFrames_-4.0_0.5_-6.0,-4.0,0.5,-6.0,Y=0.5,5,SW,RIGHT_SHOULDER,14,-0.4463986729315553,0.4463986729315553,-0.4843392200574313,0.20058100207851462,0.45742016437932265
CapturedFrames_-4.0_0.5_-6.0,-4.0,0.5,-6.0,Y=0.5,5,SW,RIGHT_WRIST,14,0.8218482635245634,0.8218482635245634,1.4184918679886043,0.3190154346944694,0.9113278932355207
CapturedFrames_-4.0_0.5_0.0,-4.0,0.5,0.0,Y=0.5,6,W,LEFT_ANKLE,105,-0.31797592108952544,0.44638344976044264,-0.5154602377179333,0.3958097242934234,0.4539479316210741
CapturedFrames_-4.0_0.5_0.0,-4.0,0.5,0.0,Y=0.5,6,W,LEFT_ELBOW,105,-0.4448557088810475,0.5305203992894005,-1.0101628453408174,0.5459899975579021,0.4795284930713927
CapturedFrames_-4.0_0.5_0.0,-4.0,0.5,0.0,Y=0.5,6,W,LEFT_KNEE,105,-0.36464870102513663,0.49056807908570704,-0.5751773090479033,0.35516344439165004,0.5375014629358071
CapturedFrames_-4.0_0.5_0.0,-4.0,0.5,0.0,Y=0.5,6,W,LEFT_SHOULDER,105,-0.10477621693042871,0.4305377142278026,-0.24068511057472297,0.43336578072517695,0.435691576488325
CapturedFrames_-4.0_0.5_0.0,-4.0,0.5,0.0,Y=0.5,6,W,LEFT_WRIST,105,-0.3955086862502996,0.5521505635099823,-0.8585839581931454,0.5843568804181651,0.5689693858435375
CapturedFrames_-4.0_0.5_0.0,-4.0,0.5,0.0,Y=0.5,6,W,RIGHT_ANKLE,105,0.39758216268643576,0.4902461612306971,0.874810945205488,0.5703898013267796,0.5056746615832842
CapturedFrames_-4.0_0.5_0.0,-4.0,0.5,0.0,Y=0.5,6,W,RIGHT_ELBOW,105,0.7120535744940689,0.7137557292654454,1.110111178922019,0.34422455217304,0.8291338900455631
CapturedFrames_-4.0_0.5_0.0,-4.0,0.5,0.0,Y=0.5,6,W,RIGHT_KNEE,105,0.5292803435381792,0.5824278236674656,0.7393647900571033,0.34127239175874285,0.6380004941565897
CapturedFrames_-4.0_0.5_0.0,-4.0,0.5,0.0,Y=0.5,6,W,RIGHT_SHOULDER,105,0.40175171123656767,0.4387166120027332,0.2816574918616528,0.16969357825920547,0.41730678517407044
CapturedFrames_-4.0_0.5_0.0,-4.0,0.5,0.0,Y=0.5,6,W,RIGHT_WRIST,105,0.7154010210211488,0.7174938561137524,1.2104856124509336,0.38916462989260686,0.817978376562463
CapturedFrames_-4.0_0.5_1.0,-4.0,0.5,1.0,Y=0.5,6,W,LEFT_ANKLE,104,-0.3244359096761642,0.44162938797538936,-0.5943315388641073,0.4387070987554953,0.4502831229980615
CapturedFrames_-4.0_0.5_1.0,-4.0,0.5,1.0,Y=0.5,6,W,LEFT_ELBOW,104,-0.6256773869827862,0.6309177698005383,-1.5331093612651936,0.5602390895013705,0.7182051442684797
CapturedFrames_-4.0_0.5_1.0,-4.0,0.5,1.0,Y=0.5,6,W,LEFT_KNEE,104,-0.497613853233655,0.553063584594341,-0.9263091255845181,0.385440602247169,0.5909775663399887
CapturedFrames_-4.0_0.5_1.0,-4.0,0.5,1.0,Y=0.5,6,W,LEFT_SHOULDER,104,-0.32097167765054924,0.4718977238075723,-0.6893204453297628,0.4384480655714994,0.39341118150569065
CapturedFrames_-4.0_0.5_1.0,-4.0,0.5,1.0,Y=0.5,6,W,LEFT_WRIST,104,-0.5601760486830416,0.6307197936043553,-1.426515678036176,0.6067117760879996,0.6496415495635965
CapturedFrames_-4.0_0.5_1.0,-4.0,0.5,1.0,Y=0.5,6,W,RIGHT_ANKLE,104,0.5065026123111107,0.5498001677174693,1.2449033422783817,0.5667903598047764,0.5958331546425623
CapturedFrames_-4.0_0.5_1.0,-4.0,0.5,1.0,Y=0.5,6,W,RIGHT_ELBOW,104,0.8006502113419749,0.8006502113419749,1.3304571640944938,0.35939505628772217,0.8870230615456878
CapturedFrames_-4.0_0.5_1.0,-4.0,0.5,1.0,Y=0.5,6,W,RIGHT_KNEE,104,0.5605922534917418,0.5865391449307995,0.8313337403450293,0.3487557166823806,0.6815561503881152
