height_label,azimuth_bin,azimuth_label,joint,n,mean_cos_phi,mean_abs_cos_phi,mean_error_norm
Y=1.0,3,SE,RIGHT_ELBOW,568,0.06811122529153206,0.29198460148298194,0.49440460800280245
Y=1.0,3,SE,RIGHT_KNEE,568,0.032914208735433534,0.38104220304081365,0.24952953995138552
Y=1.0,3,SE,RIGHT_SHOULDER,568,0.4266460432004778,0.46787136565767623,0.403529701865144
Y=1.0,3,SE,RIGHT_WRIST,568,0.1198286575308879,0.36285343192998054,0.5322586717678099
Y=1.0,4,S,LEFT_ANKLE,746,-0.35786200919078703,0.6239209314915568,0.35497748761165077
Y=1.0,4,S,LEFT_ELBOW,746,0.5331748105281463,0.5950585851619118,0.20528760057803921
Y=1.0,4,S,LEFT_KNEE,746,0.014088559495144995,0.45272845470570244,0.18879925386599591
Y=1.0,4,S,LEFT_SHOULDER,746,0.471900737781905,0.7456033551579634,0.17482195847362517
Y=1.0,4,S,LEFT_WRIST,746,0.39028599939386494,0.6533268247156546,0.22762761856234628
Y=1.0,4,S,RIGHT_ANKLE,746,-0.5508097571186227,0.6734672075953102,0.37156557978797744
Y=1.0,4,S,RIGHT_ELBOW,746,0.4051627939318713,0.5526826106477348,0.22059066280719855
Y=1.0,4,S,RIGHT_KNEE,746,-0.15764940289601395,0.4898184783048958,0.18546172469011024
Y=1.0,4,S,RIGHT_SHOULDER,746,0.5796763135372819,0.7722226498135369,0.17840634740811492
Y=1.0,4,S,RIGHT_WRIST,746,0.37182580185464725,0.6706231958724341,0.261038756202296
Y=1.0,5,SW,LEFT_ANKLE,693,-0.10408397391629697,0.5115069704889671,0.33323709703701293
Y=1.0,5,SW,LEFT_ELBOW,693,0.14760514292713772,0.35418146855423305,0.45201949969494104
Y=1.0,5,SW,LEFT_KNEE,693,0.10039951532570418,0.4194430394126994,0.25685092056467246
Y=1.0,5,SW,LEFT_SHOULDER,693,0.5068984364023097,0.5429813329590871,0.3750866741637319
Y=1.0,5,SW,LEFT_WRIST,693,0.11861683828876736,0.4646620434374542,0.45584510948419565
Y=1.0,5,SW,RIGHT_ANKLE,693,-0.06389691729835925,0.31406371463267435,0.5736993960196621
Y=1.0,5,SW,RIGHT_ELBOW,693,0.3561380806541151,0.44739266730153315,0.2573708529595437
Y=1.0,5,SW,RIGHT_KNEE,693,0.17810027966188216,0.3508453146300591,0.3180230719081367
Y=1.0,5,SW,RIGHT_SHOULDER,693,-0.2846226043854475,0.3899732548096567,0.13952100940322062
Y=1.0,5,SW,RIGHT_WRIST,693,0.584563099817952,0.6445812798840218,0.3070844917865307
Y=1.0,6,W,LEFT_ANKLE,974,-0.17431758373832326,0.3469578071702274,0.4284787542321636
Y=1.0,6,W,LEFT_ELBOW,974,-0.39766437279715205,0.49439262897534325,0.5522361742047892
Y=1.0,6,W,LEFT_KNEE,974,-0.3004169592105906,0.41414811872397256,0.3236603896814611
Y=1.0,6,W,LEFT_SHOULDER,974,-0.06686844799504096,0.39927183083064516,0.4521156269324712
Y=1.0,6,W,LEFT_WRIST,974,-0.34152487360117934,0.5328539232180736,0.5861943051062335
Y=1.0,6,W,RIGHT_ANKLE,974,0.3703264152480158,0.4621767275638383,0.6488822803830081
Y=1.0,6,W,RIGHT_ELBOW,974,0.704545429377671,0.7091347552909069,0.3271634945754928
Y=1.0,6,W,RIGHT_KNEE,974,0.5146336887177163,0.5662986781106522,0.368796344467072
Y=1.0,6,W,RIGHT_SHOULDER,974,0.2908633662207732,0.36287999883666866,0.14163576779394607
Y=1.0,6,W,RIGHT_WRIST,974,0.7008925453991454,0.7070038216912355,0.3924748896551959
Y=1.0,7,NW,LEFT_ANKLE,553,-0.1555145196451425,0.41477788096316687,0.537610529393121
Y=1.0,7,NW,LEFT_ELBOW,553,-0.8377717732161449,0.8377717732161449,0.5557567155225316
Y=1.0,7,NW,LEFT_KNEE,553,-0.5794828488603466,0.6035305675769488,0.39313853604726456
Y=1.0,7,NW,LEFT_SHOULDER,553,-0.6101348421507261,0.6172530560780354,0.4606383114969513
Y=1.0,7,NW,LEFT_WRIST,553,-0.770605805500908,0.7751450157967935,0.6124152191583921
Y=1.0,7,NW,RIGHT_ANKLE,553,0.6374816556749147,0.6400498168787151,0.670347590088707
Y=1.0,7,NW,RIGHT_ELBOW,553,0.7747615442527703,0.7829063857499373,0.37100766090618104
Y=1.0,7,NW,RIGHT_KNEE,553,0.5904809473410715,0.6110338494366495,0.3841316111983254
Y=1.0,7,NW,RIGHT_SHOULDER,553,0.46825027302486527,0.5865448190052492,0.15578578036680124
Y=1.0,7,NW,RIGHT_WRIST,553,0.5548919546543918,0.6120200912334637,0.472085893376928
Y=1.5,0,N,LEFT_ANKLE,696,0.5016249529678894,0.7518155081724994,0.6540846807038594
Y=1.5,0,N,LEFT_ELBOW,696,-0.24336368631685343,0.5333497572891654,0.4273225571531566
Y=1.5,0,N,LEFT_KNEE,696,0.02504598362361198,0.579070057791296,0.3419725837323352
Y=1.5,0,N,LEFT_SHOULDER,696,-0.7265151952550112,0.7306170353481682,0.3300893977932969
Y=1.5,0,N,LEFT_WRIST,696,-0.40153218589706674,0.6168786886629518,0.5613050609113226
Y=1.5,0,N,RIGHT_ANKLE,696,0.4684196159371425,0.7373285165148306,0.6476629668095116
Y=1.5,0,N,RIGHT_ELBOW,696,-0.3849711117509334,0.56628837896786,0.4556169667640236
Y=1.5,0,N,RIGHT_KNEE,696,-0.06452993211121803,0.6304223651503986,0.36412019556407677
Y=1.5,0,N,RIGHT_SHOULDER,696,-0.8106893126505953,0.8131626125529108,0.34647599720751143
Y=1.5,0,N,RIGHT_WRIST,696,-0.5256302060539875,0.6187372821140125,0.6062002097836213
Y=1.5,1,NE,LEFT_ANKLE,516,0.6607927257225831,0.6671465300523018,0.7037159323335799
Y=1.5,1,NE,LEFT_ELBOW,516,0.7227133655468914,0.7331936394796396,0.32415494896236624
Y=1.5,1,NE,LEFT_KNEE,516,0.6894325053254001,0.6976469225856377,0.3844800946914665
Y=1.5,1,NE,LEFT_SHOULDER,516,0.21919887653678305,0.40356025125358924,0.17268248491351734
Y=1.5,1,NE,LEFT_WRIST,516,0.43350383501112466,0.5600465229209388,0.43103344333103377
Y=1.5,1,NE,RIGHT_ANKLE,516,-0.06690105621421635,0.3558754071490195,0.5806634054036416
Y=1.5,1,NE,RIGHT_ELBOW,516,-0.8114922542356504,0.8114922542356504,0.5913991691675435
Y=1.5,1,NE,RIGHT_KNEE,516,-0.4844060243048848,0.5134100341346501,0.4001151013018132
Y=1.5,1,NE,RIGHT_SHOULDER,516,-0.59956360299315,0.6075343761536561,0.48732872237463093
Y=1.5,1,NE,RIGHT_WRIST,516,-0.7590345860959612,0.7625169795568713,0.692652394571717
Y=1.5,2,E,LEFT_ANKLE,765,0.3862613386314932,0.4572047340739887,0.7220019503680152
Y=1.5,2,E,LEFT_ELBOW,765,0.773718558877112,0.7743320156223958,0.27936106536076843
Y=1.5,2,E,LEFT_KNEE,765,0.5113723093550663,0.5433353740364497,0.40700280107853354
Y=1.5,2,E,LEFT_SHOULDER,765,0.2040121642660198,0.29085738651907833,0.12811929645366954
Y=1.5,2,E,LEFT_WRIST,765,0.6428365200998248,0.6533847391420745,0.35862262918008353
Y=1.5,2,E,RIGHT_ANKLE,765,-0.11632298092278821,0.28996225969901074,0.4973383515386037
Y=1.5,2,E,RIGHT_ELBOW,765,-0.4512460689449233,0.5250346011441351,0.6075977979775505
Y=1.5,2,E,RIGHT_KNEE,765,-0.3090444051376159,0.3955305593429071,0.31909880872023033
Y=1.5,2,E,RIGHT_SHOULDER,765,-0.15062981679350754,0.4160467858461093,0.49705156027438924
Y=1.5,2,E,RIGHT_WRIST,765,-0.3905329103436394,0.5106720829518778,0.6728344348983876
Y=1.5,3,SE,LEFT_ANKLE,588,0.05526789742446384,0.31306197910788175,0.6723482750484275
Y=1.5,3,SE,LEFT_ELBOW,588,0.5577677475460202,0.5686737222228293,0.21890866407152226
Y=1.5,3,SE,LEFT_KNEE,588,0.2446393236689516,0.38014346431322427,0.37477839265600765
Y=1.5,3,SE,LEFT_SHOULDER,588,-0.26574502428618235,0.35742082474054154,0.10464018759766361
Y=1.5,3,SE,LEFT_WRIST,588,0.6249427269407126,0.6460011166676289,0.2875226091073886
Y=1.5,3,SE,RIGHT_ANKLE,588,-0.26264483571977687,0.4203671261920105,0.392547546290057
Y=1.5,3,SE,RIGHT_ELBOW,588,0.05037432214593,0.2753451582394067,0.5193996706929157
Y=1.5,3,SE,RIGHT_KNEE,588,-0.002026917240108822,0.3921848229393426,0.2432079293276716
Y=1.5,3,SE,RIGHT_SHOULDER,588,0.36899334944193435,0.42523110688745597,0.42909849855784227
Y=1.5,3,SE,RIGHT_WRIST,588,0.11240010918816586,0.33671501284062666,0.5511732448467773
Y=1.5,4,S,LEFT_ANKLE,784,-0.3913332866597808,0.5327145524677591,0.4615037229071411
Y=1.5,4,S,LEFT_ELBOW,784,0.5926773917380619,0.6206213739843027,0.21364719205473165
Y=1.5,4,S,LEFT_KNEE,784,-0.12693629349491975,0.3801037506476217,0.22342062169649435
Y=1.5,4,S,LEFT_SHOULDER,784,0.5734687315165653,0.724070711920332,0.195295870549827
Y=1.5,4,S,LEFT_WRIST,784,0.3941622469021529,0.5759182417132916,0.23135976836829916
Y=1.5,4,S,RIGHT_ANKLE,784,-0.4667723662137,0.5616278673079742,0.4775587341865479
Y=1.5,4,S,RIGHT_ELBOW,784,0.4618581654265201,0.523722417322776,0.21989069437959968
Y=1.5,4,S,RIGHT_KNEE,784,-0.19299857445304744,0.41673859927155027,0.21760975635942859
Y=1.5,4,S,RIGHT_SHOULDER,784,0.6391971873980056,0.7774258795716297,0.20010012543066558
Y=1.5,4,S,RIGHT_WRIST,784,0.366765189062104,0.5838993790384915,0.2524665792367636
Y=1.5,5,SW,LEFT_ANKLE,700,-0.08806437772527011,0.46019323269701023,0.3821475043062679
Y=1.5,5,SW,LEFT_ELBOW,700,0.16739059263564904,0.34385434253773817,0.4497596915213215
Y=1.5,5,SW,LEFT_KNEE,700,0.09497826622293246,0.3937385770263218,0.2429755166255292
Y=1.5,5,SW,LEFT_SHOULDER,700,0.496679092254448,0.5373199607675119,0.38567422841488386
Y=1.5,5,SW,LEFT_WRIST,700,0.15023192286614057,0.4497660811509447,0.44485923887993295
Y=1.5,5,SW,RIGHT_ANKLE,700,-0.038645148575471217,0.2861829178975132,0.6510793387275152
Y=1.5,5,SW,RIGHT_ELBOW,700,0.4195331346807548,0.4625439822458775,0.24400813820675754
Y=1.5,5,SW,RIGHT_KNEE,700,0.15641642855233912,0.3203767868966207,0.35808598520753304
Y=1.5,5,SW,RIGHT_SHOULDER,700,-0.33774981863731046,0.4351604396834581,0.11438636217555774
Y=1.5,5,SW,RIGHT_WRIST,700,0.6167966721940282,0.6429138229945076,0.314820250703467
Y=1.5,6,W,LEFT_ANKLE,917,-0.06353414800960805,0.29119396852097573,0.4702226730758251
Y=1.5,6,W,LEFT_ELBOW,917,-0.3968946474442345,0.49691679817565043,0.5559384798095771
Y=1.5,6,W,LEFT_KNEE,917,-0.23982007631642013,0.35832499743370105,0.31197092274003996
Y=1.5,6,W,LEFT_SHOULDER,917,-0.09268392074778932,0.4228174936019039,0.4755379400670449
Y=1.5,6,W,LEFT_WRIST,917,-0.3406515818133148,0.5210489632722852,0.5781495758382859
Y=1.5,6,W,RIGHT_ANKLE,917,0.37419133096510176,0.4577470096714939,0.7400523870440265
Y=1.5,6,W,RIGHT_ELBOW,917,0.7242689192032373,0.7260167781036237,0.312047546494708
Y=1.5,6,W,RIGHT_KNEE,917,0.5177041609564775,0.565699701715226,0.40069605755766335
Y=1.5,6,W,RIGHT_SHOULDER,917,0.17398026722768498,0.2878840584443577,0.1254943646030499
Y=1.5,6,W,RIGHT_WRIST,917,0.7093547562614437,0.7146872697970155,0.3961325916759736
Y=1.5,7,NW,LEFT_ANKLE,561,-0.019874182467889866,0.39884812201088893,0.5799911802300749
Y=1.5,7,NW,LEFT_ELBOW,561,-0.837395737010895,0.837395737010895,0.5591017699223145
Y=1.5,7,NW,LEFT_KNEE,561,-0.48806241919303117,0.5443379938790218,0.38217701200059395
Y=1.5,7,NW,LEFT_SHOULDER,561,-0.6459719744753032,0.6524286368264097,0.4816023917113639
Y=1.5,7,NW,LEFT_WRIST,561,-0.7633674517854216,0.7662950316002964,0.6125429901889785
Y=1.5,7,NW,RIGHT_ANKLE,561,0.6701137001181774,0.6767172524511509,0.7367807711439495
Y=1.5,7,NW,RIGHT_ELBOW,561,0.7301388178432325,0.7440975248454123,0.3578032485851985
Y=1.5,7,NW,RIGHT_KNEE,561,0.6249956652536598,0.6500096093512421,0.4007064544586908
Y=1.5,7,NW,RIGHT_SHOULDER,561,0.22372284919774774,0.4592290707256444,0.16580586719508175
Y=1.5,7,NW,RIGHT_WRIST,561,0.5123416089289029,0.5844566419487366,0.47586738574929566
Y=2.0,0,N,LEFT_ANKLE,700,0.572119329975791,0.7222348554339167,0.6945534356496091
Y=2.0,0,N,LEFT_ELBOW,700,-0.30736844173465094,0.5178555609367592,0.4371265670977335
Y=2.0,0,N,LEFT_KNEE,700,0.1184092182304784,0.5516466744760975,0.35087703732231784
Y=2.0,0,N,LEFT_SHOULDER,700,-0.8026827586965667,0.8031262432898156,0.3839245107758903
Y=2.0,0,N,LEFT_WRIST,700,-0.3944812135470338,0.5889598229597226,0.5754673125623911
Y=2.0,0,N,RIGHT_ANKLE,700,0.5779175723479627,0.740375063724104,0.7325157509053567
Y=2.0,0,N,RIGHT_ELBOW,700,-0.4233310970204735,0.5754296111611804,0.47603576771557843
Y=2.0,0,N,RIGHT_KNEE,700,0.09474386648634091,0.6031304872858612,0.37766615421472927
Y=2.0,0,N,RIGHT_SHOULDER,700,-0.865357005756592,0.865357005756592,0.39468690622291475
Y=2.0,0,N,RIGHT_WRIST,700,-0.5018266566170062,0.6071174831968937,0.6374523864564628
Y=2.0,1,NE,LEFT_ANKLE,453,0.6848501997138897,0.6895190499177491,0.7403562019829616
Y=2.0,1,NE,LEFT_ELBOW,453,0.6774069745534465,0.6949962795327655,0.32744042542414953
Y=2.0,1,NE,LEFT_KNEE,453,0.6859937870336249,0.697142977470844,0.40573383007896296
Y=2.0,1,NE,LEFT_SHOULDER,453,0.04888951646249424,0.3405335812830807,0.19984690642481578
Y=2.0,1,NE,LEFT_WRIST,453,0.4213138830203166,0.5506031670709505,0.42804095295816386
Y=2.0,1,NE,RIGHT_ANKLE,453,0.043884840266720876,0.349995775522342,0.6334278388674436
Y=2.0,1,NE,RIGHT_ELBOW,453,-0.7839865185345962,0.7844812760874433,0.6082407299685315
Y=2.0,1,NE,RIGHT_KNEE,453,-0.3720165123682934,0.43137687795632756,0.40906825977689293
Y=2.0,1,NE,RIGHT_SHOULDER,453,-0.6026238232480777,0.6150223312924744,0.512970692308717
Y=2.0,1,NE,RIGHT_WRIST,453,-0.7188231183951238,0.7236888917625072,0.7083740685236184
Y=2.0,2,E,LEFT_ANKLE,710,0.41090202778182694,0.46914607973027117,0.7977273162710274
Y=2.0,2,E,LEFT_ELBOW,710,0.7750403918144146,0.7750403918144146,0.27550944747558126
Y=2.0,2,E,LEFT_KNEE,710,0.5187875330229227,0.5438910176526016,0.4467518850556471
Y=2.0,2,E,LEFT_SHOULDER,710,0.09176545242128119,0.3019468746276204,0.13350464447185642
